,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
39,Spinach Mushroom Quiche,14039,"This spinach mushroom quiche is fast and easy, thanks to the crescent roll crust and soup mix 'spice packet'. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F637459.jpg,6,342.7,169,4.7,22.8,2.6,2.3,21.5,12.3,0.2268,0.0023,0.0242,0.2587,0.7048,"2 tablespoons butter #2 cups fresh sliced mushrooms #2 cups torn spinach leaves #6 green onions, chopped #1 (8 ounce) package refrigerated crescent rolls #1 (1 ounce) package herb and lemon soup mix #½ cup half-and-half #4 eggs, beaten #1 cup shredded Monterey Jack cheese ",0.1771
40,Easy Arroz con Gandules,14040,Latin rice and pigeon pea main dish can be made with other peas or beans. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1169444.jpg,12,237.3,55,3.8,42.0,5.6,2.3,4.9,0.8,0.040600000000000004,0.0019,0.08220000000000001,0.4102,0.4003,"2 green bell peppers, diced #1 onion, chopped #6 cloves garlic, minced #1 bunch cilantro, finely chopped #3 tablespoons olive oil #1 (15 ounce) can tomato sauce #1 (.25 ounce) package Spanish seasoning #3 cups uncooked brown rice #2 (15 ounce) cans pigeon peas, drained #6 cups boiling water ",0.0
41,Delicious Black Bean Burritos,14041,"These burritos are soooo good, you'll want to have them every night. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9163787.jpg,2,692.3,1540,4.3,70.2,14.8,4.2,35.8,12.5,0.204,0.0075,0.0263,0.2958,1.8028,"2 (10 inch) flour tortillas #2 tablespoons vegetable oil #1 small onion, chopped #½ red bell pepper, chopped #1 teaspoon minced garlic #1 (15 ounce) can black beans, rinsed and drained #1 teaspoon minced jalapeno peppers #3 ounces cream cheese #½ teaspoon salt #2 tablespoons chopped fresh cilantro ",0.046799999999999994
42,Gobi Masala (Cauliflower Curry),14042,You've probably heard of Chicken curry; well this is almost the same thing but with a twist. Instead of chicken use cauliflower!! Serve over rice. ,0,4,95.4,7,3.2,12.9,4.4,4.6,4.1,2.7,0.0674,0.0012,0.035,0.5261,0.0559,"2 tablespoons unsweetened coconut cream #5 tablespoons milk #1 tablespoon tamarind pulp #2 tablespoons boiling water #1 tablespoon chickpea flour #½ teaspoon chili powder #1 teaspoon coriander seed #1 head cauliflower, broken into small florets #1 teaspoon mustard seed #2 tablespoons vegetable oil for frying # salt to taste ",0.0015
43,Home-Style Brown Rice Pilaf,14043,"This is comfort food at its best with mild flavors and it's simple to make. This is a very versatile dish: if you prefer, you can use almonds in place of the cashews, and cilantro in place of the parsley. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F61700.jpg,4,409.3,120,4.5,54.0,6.7,6.9,17.1,7.3,0.0823,0.0031,0.10940000000000001,0.6277,0.6533,"1 ½ cups water #½ teaspoon salt #¾ cup uncooked brown rice #3 tablespoons butter #1 ½ cups chopped onion #1 clove garlic, minced #2 carrots, sliced #2 cups fresh sliced mushrooms #1 cup chickpeas #2 eggs, beaten # freshly ground black pepper #¼ cup chopped fresh parsley #¼ cup chopped cashews ",0.1159
44,Quick and Easy Stuffed Peppers,14044,"This microwave recipe is quick and very simple, and is a good meal for a busy work week. You can use any color peppers you like. Try using garbanzos instead of the kidney beans for a variation on this recipe. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1014681.jpg,4,179.1,90,4.3,27.6,6.6,6.4,4.4,2.1,0.1356,0.0023,0.0277,0.3788,0.3519,"2 large red bell peppers, halved and seeded #1 (8 ounce) can stewed tomatoes, with liquid #⅓ cup quick-cooking brown rice #2 tablespoons hot water #2 green onions, thinly sliced #½ cup frozen corn kernels, thawed and drained #½ (15 ounce) can kidney beans, drained and rinsed #¼ teaspoon crushed red pepper flakes #½ cup shredded mozzarella cheese #1 tablespoon grated Parmesan cheese ",0.012199999999999999
45,Tofu Tacos I,14045,A great taco without the meat. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4516963.jpg,8,277.6,123,4.5,20.2,4.6,3.5,18.3,5.3,0.2547,0.0021000000000000003,0.0599,0.48669999999999997,0.38189999999999996,"1 (16 ounce) package garden herb tofu, crumbled #2 tablespoons vegetable oil #1 clove garlic, minced #½ cup chopped onion #2 teaspoons chili powder #¼ teaspoon paprika #¼ teaspoon cayenne pepper #¼ teaspoon ground cumin #¼ teaspoon salt #½ lime, juiced #½ cup tomato sauce #¼ cup chopped fresh cilantro #10 medium taco shells, heated #2 cups shredded lettuce #2 tomatoes, chopped #1 avocado - peeled, pitted and diced #1 cup shredded Cheddar cheese #¼ cup salsa ",0.0148
46,Mushroom Patties,14046,"This recipe was one of the first veggie patties I tasted, and is a simple, quick favorite. You can use walnuts in place of the pecans if you prefer. ",0,5,391,7,3.8,25.2,1.9,4.7,26.5,6.8,0.207,0.0025,0.032600000000000004,0.2261,1.0032999999999999,"1 cup bread crumbs #½ cup cottage cheese #½ cup shredded Cheddar cheese #½ cup pecans, finely crushed #2 eggs, beaten #½ (1 ounce) package dry onion soup mix #3 tablespoons vegetable oil #1 (10.75 ounce) can condensed cream of mushroom soup #¾ cup milk ",0.09259999999999999
47,Barbecue Tofu Sandwiches,14047,Finally a veggie sandwich with true barbeque flavor! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F19805.jpg,6,335.8,137,4.3,47.1,2.1,17.3,12.5,1.7,0.1695,0.0026,0.0476,0.2913,0.9454,"1 (12 ounce) package extra firm tofu #3 tablespoons vegetable oil #1 onion, thinly sliced #1 ½ cups barbecue sauce #6 hamburger buns ",0.0
48,Summer Vegetable Ratatouille,14048,"My favorite way to serve this ratatouille is with crepes. Very delicious. I also add a mixed green salad on the side, and some French bread with butter for a wonderful meal. It makes a large batch, but I found that it freezes really well for future use. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F245450.jpg,8,190.6,107,4.6,15.9,5.9,6.3,14.1,2.0,0.0498,0.0012,0.0448,0.6646,0.013099999999999999,"2 onion, sliced into thin rings #3 cloves garlic, minced #1 medium eggplant, cubed #2 zucchini, cubed #2 medium yellow squash, cubed #2 green bell peppers, seeded and cubed #1 yellow bell pepper, diced #1 chopped red bell pepper #4 roma (plum) tomatoes, chopped #½ cup olive oil #1 bay leaf #2 tablespoons chopped fresh parsley #4 sprigs fresh thyme # salt and pepper to taste ",0.0
49,Crispy Chinese Noodles with Eggplant and Peanuts,14049,"Chinese noodles are inexpensive to buy and can be found at your local supermarket. These noodles are fantastic! Eggplant, sherry and fresh ginger meld together to create a divine taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1619836.jpg,4,557.9,10,3.5,88.2,7.1,10.4,16.9,1.5,0.0575,0.0016,0.046,0.6347999999999999,1.3099,"1 medium eggplant, cubed #1 teaspoon salt #16 ounces fresh Chinese wheat noodles #2 tablespoons sherry #1 tablespoon cornstarch #¼ cup red wine vinegar #⅓ cup water #1 tablespoon minced fresh ginger root #1 tablespoon white sugar #2 tablespoons vegetarian fish sauce #2 cups sliced onion #3 tablespoons canola oil #4 cloves garlic, minced #1 red bell pepper, julienned #4 tablespoons chopped, unsalted dry-roasted peanuts #1 tablespoon chopped fresh mint (Optional)",0.0
50,Cucumber Sunomono,14050,"A Japanese recipe for cucumbers marinated in vinegar, sugar, salt and ginger. Delicious and simple! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4523461.jpg,5,26.8,237,4.5,6.2,0.8,3.3,0.2,0.0,0.0161,0.0002,0.013699999999999999,0.1682,0.4674,"2 large cucumbers, peeled #⅓ cup rice vinegar #4 teaspoons white sugar #1 teaspoon salt #1 ½ teaspoons minced fresh ginger root ",0.0
51,Pasta with Vietnamese Pesto,14051,"I like pasta with pesto because it is a one-bowl, one-pot deal. This is a really yummy pesto. If you can't find fresh lemon grass, use an equal amount of grated lemon zest instead. ",0,4,694.3,5,3.4,98.8,3.5,0.8,29.8,2.6,0.0522,0.0016,0.039200000000000006,0.22290000000000001,0.2169,"1 pound dried rice noodles #1 ½ cups chopped fresh cilantro #½ cup sweet Thai basil #2 cloves garlic, halved #½ teaspoon minced lemon grass bulb #1 jalapeno pepper, seeded and minced #1 tablespoon vegetarian fish sauce #4 tablespoons chopped, unsalted dry-roasted peanuts #7 tablespoons canola oil #½ lime, cut into wedges # salt and pepper to taste ",0.0
52,Dilled Green Beans,14052,Serve these beans on the side of a meal that you feel might need a little pick me up. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F97915.jpg,5,176.2,14,4.4,41.7,6.8,29.4,0.8,0.1,0.1056,0.0024,0.058,0.43410000000000004,0.4889,"2 quarts water #2 pounds fresh green beans, washed and trimmed #1 teaspoon salt #2 teaspoons mustard seed #2 teaspoons dried dill weed #1 teaspoon red pepper flakes #1 teaspoon dill seed #4 cloves garlic, minced #2 cups distilled white vinegar #⅔ cup white sugar #2 cups water ",0.0
53,Good Potatoes,14053,Tasty baked potatoes. ,0,7,492.7,2,2.5,73.0,8.4,5.5,16.7,8.6,0.2327,0.0036,0.0997,1.7313,0.9548,"7 large potatoes, parboiled and grated #1 (10.75 ounce) can condensed cream of mushroom soup #1 (10.75 ounce) can condensed cream of celery soup #¾ cup milk #6 ounces sour cream #1 cup cubed process cheese food # salt and pepper to taste ",0.0364
54,Lasagna,14054,Vegetable lasagna with all the trimmings. This recipe doesn't miss a beat! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8704761.jpg,12,466.1,66,4.4,41.9,4.6,5.7,21.5,9.3,0.6314,0.0040999999999999995,0.0884,0.7467,0.7102,"¼ cup olive oil #1 onion, chopped #1 bay leaf #2 cloves garlic, chopped #2 teaspoons dried oregano #2 teaspoons dried basil #1 (14.5 ounce) can crushed tomatoes #1 (29 ounce) can diced tomatoes #1 pinch ground cinnamon #1 (16 ounce) package lasagna noodles #1 pint part-skim ricotta cheese #2 eggs, beaten #½ cup grated Parmesan cheese #2 teaspoons dried basil #1 clove garlic, minced #2 tablespoons olive oil #1 onion, sliced #1 pound fresh mushrooms, sliced #1 pound spinach, rinsed and chopped #2 medium zucchini, sliced #1 pound mozzarella cheese, sliced #1 cup grated Parmesan cheese ",0.07759999999999999
55,Golden Rice Cakes with Sweet Potato-Ginger Sauce,14055,"These rice cakes are absolutely delicious and have crunchy crust with light, moist interiors. The ginger, coconut milk, and sweet potatoes make the sauce absolutely yummy. You can replace the orange juice with water if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4511086.jpg,6,482,12,3.9,62.3,2.9,4.4,22.8,13.4,0.0458,0.0035,0.0443,0.36010000000000003,0.43560000000000004,"3 tablespoons canola oil #2 cloves garlic, minced #2 cups dry jasmine rice #2 ½ cups water #1 teaspoon salt #1 sweet potato #1 (14 ounce) can coconut milk #½ cup orange juice #1 tablespoon minced fresh ginger root # salt and pepper to taste #1 carrot, coarsely chopped #½ red bell pepper, chopped #4 green onions, chopped #2 eggs, beaten #2 green onions, thinly sliced ",0.062
56,Copper Penny,14056,"This was a popular carrot, celery, green pepper, and onion salad my Mom used to make in the summer and for picnics. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F406075.jpg,5,351.1,45,4.6,55.5,6.2,41.1,14.6,2.0,0.0775,0.0015,0.030899999999999997,0.8042999999999999,0.4712,"2 pounds carrots, sliced #1 stalk celery, chopped #1 green bell pepper, chopped #1 onion, chopped #1 (10.75 ounce) can condensed tomato soup #.3 cup vegetable oil #½ cup distilled white vinegar #⅔ cup white sugar ",0.0
57,Yummy Veggie Omelet,14057,I enjoy this omelet served on top of toast. Use any type of cheese you like - Swiss and Gouda are both good choices. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5941200.jpg,2,386.4,92,4.7,9.1,1.6,4.8,29.8,15.7,0.31360000000000005,0.0022,0.0345,0.3392,1.1578,"2 tablespoons butter #1 small onion, chopped #1 green bell pepper, chopped #4 eggs #2 tablespoons milk #¾ teaspoon salt #⅛ teaspoon freshly ground black pepper #2 ounces shredded Swiss cheese ",0.4298
58,Pasta with Jalapeno Pesto,14058,This is a good recipe for those jalapeno lovers out there. You can use any kind of pasta you like. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3113656.jpg,4,620.1,5,4.0,92.9,6.6,6.0,21.5,3.4,0.048100000000000004,0.0056,0.128,0.5926,0.3077,"5 tablespoons shelled pumpkin seeds #2 green bell peppers #3 jalapeno peppers #¼ cup chopped fresh cilantro #3 cloves garlic #¼ cup olive oil #2 tablespoons fresh lime juice #½ teaspoon salt # freshly ground black pepper #1 pound linguini pasta #1 ½ cups halved cherry tomatoes #½ lime, cut into wedges ",0.0
59,Chinese-Style Broccoli Salad,14059,This is a refreshing and light tasting broccoli salad. Try sprinkling a few sesame or pumpkin seeds on top for a little extra crunch! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1031570.jpg,4,188.4,75,4.0,13.8,4.0,5.8,14.2,1.9,0.0731,0.0013,0.0343,0.4888,2.2046,2 heads fresh broccoli #2 tablespoons vegetable oil #1 tablespoon salt #2 tablespoons light soy sauce #2 tablespoons distilled white vinegar #2 tablespoons sesame oil #¼ teaspoon salt #1 tablespoon white sugar ,0.0
60,Grilled Poblano Frittata,14060,"This frittata is a good dish to make at home because, unlike the restaurant variety, you can vary the amount of vegetables on it. So be creative and enjoy your frittata. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F204295.jpg,4,344.8,2,4.0,18.7,4.3,5.9,21.6,8.7,0.29719999999999996,0.0026,0.0541,0.586,0.295,"3 poblano peppers #3 tomatoes #1 small onion, minced #2 teaspoons lime juice #3 tablespoons chopped fresh cilantro #½ jalapeno pepper, seeded and minced # salt and pepper to taste #3 (6 inch) corn tortillas #1 tablespoon olive oil #7 eggs, lightly beaten #1 cup shredded Monterey Jack cheese ",0.3506
61,Carrot Muffins,14061,"This is a slightly labor-intensive carrot muffin recipe. Believe me, it's delicious! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2772.jpg,24,213.7,53,3.5,32.5,2.4,13.4,8.2,3.2,0.1295,0.0017,0.047,0.292,0.2718,2 cups whole wheat flour #2 cups all-purpose flour #2 tablespoons baking powder #1 teaspoon salt #½ cup packed brown sugar #1 teaspoon ground cinnamon #¼ teaspoon ground allspice #2 cups finely grated carrots #2 eggs #2 cups milk #½ cup molasses #½ cup melted butter #1 cup chopped walnuts #1 cup raisins ,0.0273
62,Soft Polenta with Spicy Tomato Sauce,14062,"Polenta should be served soft from the pot, or chilled and then pan-fried. Wild mushrooms, cheese, fresh herbs, and olives are good additions to this grain. If you can get a hold of it, try ricotta salata in place of the Parmesan cheese. If you don't want to use quinoa, you can simply use an equivalent amount of cornmeal in its place. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F263047.jpg,4,395.1,18,4.3,56.8,8.7,13.3,13.7,3.9,0.3405,0.0060999999999999995,0.1222,1.1012,1.0896,"1 quart water #½ cup stone ground cornmeal #½ cup quinoa #½ teaspoon salt #2 tablespoons olive oil #2 cups minced onion #1 large portobello mushroom, chopped #3 cloves garlic, minced #2 (14.5 ounce) cans stewed tomatoes #¼ cup sherry #½ teaspoon crushed red pepper flakes (Optional)#1 teaspoon dried oregano # salt and pepper to taste #3 cups chopped green onions #½ cup grated Parmesan cheese #¼ cup shaved Parmesan cheese ",0.0132
63,Italian Stuffed Zucchini,14063,"This is an easy, tasty way to use up zucchini. I have listed the ingredients per person so the amount can be adjusted, depending on how much zucchini you have. Can be made lacto-vegetarian or vegan. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F244950.jpg,1,577.5,51,4.3,40.6,10.3,15.7,16.2,6.9,0.4696,0.0134,0.105,1.0377,1.877,1 zucchini #2 tablespoons Italian-style dried bread crumbs #2 tablespoons grated Parmesan cheese #⅔ cup frozen burger-style crumbles #½ cup spaghetti sauce #¼ cup shredded mozzarella cheese ,0.033600000000000005
64,Easy Guacamole,14064,Simply a quick recipe for tasty guacamole! Great with tortilla chips or as a topping for Mexican foods! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9277946.jpg,16,44.9,722,4.5,3.4,2.0,0.6,3.7,0.5,0.0065,0.0002,0.0089,0.1515,0.0024,"2 avocados #1 small onion, finely chopped #1 clove garlic, minced #1 ripe tomato, chopped #1 lime, juiced # salt and pepper to taste ",0.0
65,Italian Summer Squash Polenta Bake,14065,Fresh summer vegetables paired with creamy polenta baked in an Italian sauce and topped with cheese -- delicioso! I recommend serving it with crusty garlic bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2756636.jpg,6,332.9,124,4.4,29.2,4.8,10.3,18.6,6.4,0.25830000000000003,0.0011,0.0438,0.6276,0.7966,"3 carrots, sliced #1 large zucchini, sliced #1 large yellow squash, sliced #1 red onion, chopped #1 red bell pepper, chopped #1 cup spaghetti sauce #4 tablespoons olive oil #1 pinch garlic salt # ground black pepper to taste #1 ½ cups shredded mozzarella cheese #½ cup grated Parmesan cheese #1 (18 ounce) package prepared polenta ",0.0288
66,Penne with Red Pepper Sauce and Broccoli,14066,"A delicious combination of red pepper sauce, fresh basil, almonds, broccoli florets, and pasta. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1116568.jpg,4,685.1,56,4.2,101.0,9.6,11.2,23.2,4.0,0.1938,0.005,0.1166,0.8139,0.43510000000000004,"4 tablespoons olive oil #1 ½ cups chopped onion #2 cloves garlic, minced #2 red bell peppers, chopped #¼ cup almonds #2 teaspoons balsamic vinegar #½ teaspoon salt # freshly ground black pepper #⅛ teaspoon cayenne pepper #4 cups broccoli florets #1 pound penne pasta #⅓ cup grated Parmesan cheese #½ cup fresh basil leaves, cut into thin strips ",0.005900000000000001
67,Polenta,14067,"Simple directions on how to cook plain polenta. There are many options for polenta once it is cooked: you can mix in fresh herbs and cheeses, bake it, or fry it! Experiment and choose your favorite technique! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F681176.jpg,4,110.4,77,4.3,23.5,2.2,0.2,1.1,0.2,0.0018,0.0011,0.038700000000000005,0.0875,0.0107,3 cups water #1 cup polenta ,0.0
68,Super Moussaka,14068,This is really good moussaka that only needs a green salad or some whole-grain bread to round it out. You can replace the basil with parsley if you like; the important thing is to use FRESH herbs. ,0,8,273.4,7,3.6,47.1,11.4,8.2,6.3,3.4,0.1519,0.0018,0.1051,0.6859,0.37489999999999996,"5 cups water #1 teaspoon salt #2 ½ cups bulgur #1 eggplant, sliced into 1/2 inch rounds #2 tablespoons butter #2 cloves garlic, minced #3 tablespoons all-purpose flour #3 cups milk #½ cup chopped fresh basil #1 pinch ground nutmeg # salt and pepper to taste #3 ½ cups peeled roma (plum) tomatoes #1 egg, beaten ",0.038200000000000005
69,Vegan Lasagna I,14069,This lasagna is VERY good and is also a vegan recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8956290.jpg,8,511.3,146,4.5,69.9,11.0,12.4,15.8,2.3,1.0304,0.0104,0.2112,1.3844,1.0740999999999998,"2 tablespoons olive oil #1 ½ cups chopped onion #3 tablespoons minced garlic #4 (14.5 ounce) cans stewed tomatoes #⅓ cup tomato paste #½ cup chopped fresh basil #½ cup chopped parsley #1 teaspoon salt #1 teaspoon ground black pepper #1 (16 ounce) package lasagna noodles #2 pounds firm tofu #2 tablespoons minced garlic #¼ cup chopped fresh basil #¼ cup chopped parsley #½ teaspoon salt # ground black pepper to taste #3 (10 ounce) packages frozen chopped spinach, thawed and drained ",0.0
70,Mock Meatballs,14070,"Great tasting non-meatballs for spaghetti or served with a rich veggie gravy. If you don't have any egg substitute on hand, you can use 2 beaten eggs in its place. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1448881.jpg,8,174,11,4.1,8.5,1.6,0.8,13.7,2.6,0.0755,0.0012,0.022,0.1308,0.1656,1 cup chopped pecans #1 cup crushed saltine crackers #½ cup shredded Cheddar cheese #¼ teaspoon garlic powder #½ teaspoon onion powder #¼ teaspoon dried parsley #½ cup egg substitute ,0.0076
71,Indian Spiced Rice,14072,This rice dish takes very little time to prepare and most of the ingredients are found in the common kitchen. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4515472.jpg,4,464.6,19,3.7,87.0,12.0,8.5,7.1,2.2,0.047799999999999995,0.0036,0.0603,0.6946,0.4665,"1 tablespoon canola oil #1 cup chopped onion #1 tablespoon minced fresh ginger root #1 clove garlic, minced #½ teaspoon ground coriander seed #½ teaspoon ground cardamom #¼ teaspoon ground nutmeg #½ teaspoon ground cumin #1 ¼ cups dry jasmine rice #¾ teaspoon salt #½ cup dry lentils #3 cups water #1 potato, peeled and diced #1 red bell pepper, chopped #½ cup green peas #3 tablespoons raisins #1 tablespoon butter (Optional)",0.0076
72,"Risotto with Tomato, Corn and Basil",14073,This risotto dish is best suited for the end of summer when the tomatoes and corn are at their best. Using milk in the risotto dish gives it a lovely richness and creaminess. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1032240.jpg,4,384.6,117,4.5,55.7,3.0,10.1,11.8,7.0,0.285,0.0011,0.0499,0.4955,0.5507000000000001,"2 ½ cups water #2 cups milk #2 tablespoons butter #1 cup minced onion #1 clove garlic, minced #¾ cup uncooked Arborio rice #3 tablespoons white wine #1 medium tomato - peeled, seeded and chopped #1 ⅓ cups fresh corn kernels #½ cup grated Parmesan cheese #½ cup fresh basil leaves, cut into thin strips #½ teaspoon salt # ground black pepper to taste ",0.0338
73,Fried Tempeh,14074,This is a very easy yet delicious recipe. You can eat this as a snack or serve it with steamed rice. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1128906.jpg,4,121.4,14,3.6,5.8,0.0,0.0,7.3,1.4,0.06670000000000001,0.0015,0.046299999999999994,0.2373,0.0070999999999999995,2 cloves crushed garlic #1 cup water # salt to taste #1 (8 ounce) package tempeh # vegetable oil for frying ,0.0
74,Sweet and Sour Onions,14075,"Large onions cut in half and infused with taste. A simple complement to your meal, or a tasty light lunch. Tip: try cutting off a portion of the rounded bottom of the onions so that they will wobble less while you prepare and cook! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2387645.jpg,8,208,3,4.9,18.0,2.0,5.1,14.3,2.1,0.046799999999999994,0.001,0.0146,0.148,0.1032,"4 large onions, peeled and halved #2 tablespoons distilled white vinegar #2 teaspoons white sugar #1 cup dried bread crumbs #½ cup olive oil #¼ teaspoon dried sage #1 teaspoon dried rosemary #¼ cup chopped fresh parsley # salt and pepper to taste ",0.0
75,Portuguese Bread French Toast,14076,One of the best uses for Portuguese bread is in baked French toast. Because the bread is so light it soaks up a lot of the batter and becomes too fragile to pan-fry. So...baking is the answer. Serve the French toast with maple syrup. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1111643.jpg,6,452.4,20,4.1,59.9,2.9,23.1,16.0,7.2,0.2165,0.0008,0.023600000000000003,0.37110000000000004,0.2878,"5 eggs #4 cups milk #¼ cup white sugar #½ teaspoon ground cinnamon #½ teaspoon freshly grated nutmeg #1 teaspoon orange zest #1 (1 pound) loaf Portuguese sweet bread #2 tablespoons unsalted butter, cubed ",0.1849
76,Perfectly Pasta Salad,14077,A delicious pasta salad that is great for any occasion. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F943298.jpg,10,266.2,3,4.5,36.8,2.5,2.5,9.2,1.7,0.0702,0.0021000000000000003,0.0346,0.254,0.37239999999999995,"1 (16 ounce) package tri-colored pasta assortment #1 cup chopped broccoli #1 cup cauliflower, chopped #½ cup shredded carrots #1 cup sliced celery #¼ cup diced red onion #¼ cup diced yellow pepper #¼ cup sliced black olives #½ (16 ounce) bottle vegetarian Caesar-style salad dressing #2 tablespoons grated Parmesan cheese #¼ teaspoon ground black pepper #¼ teaspoon garlic powder #¼ teaspoon paprika ",0.0181
77,"Rice Noodles with Shiitakes, Choy, and Chiles",14078,"A delicious twist on noodles if you are getting tired of the spaghetti routine. If you can't find fresh rice noodles, cooked dried rice noodles work just fine. Dried rice noodles, as well as fresh rice noodles, can be found in many supermarkets as well as Asian markets. You can use sherry in place of the sake, and Chinese black vinegar in place of the balsamic, if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F702308.jpg,4,486.3,13,3.9,77.5,5.4,8.1,13.3,1.6,0.3065,0.0075,0.0678,0.6879,0.7276,"2 ½ tablespoons soy sauce #3 tablespoons sake #2 tablespoons balsamic vinegar #2 teaspoons white sugar #3 tablespoons water #2 teaspoons cornstarch #1 tablespoon canola oil #2 tablespoons dark sesame oil #2 cloves garlic, sliced #6 whole dried red chile peppers, seeded and diced #1 tablespoon minced fresh ginger root #1 medium head bok choy, cut into 1 1/2 inch strips #20 fresh shiitake mushrooms, stemmed and quartered #8 green onions, halved lengthwise #2 (9 ounce) packages fresh rice noodles #2 tablespoons sesame seeds, toasted ",0.0
