,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,calcium,iron,magnesium,potassium,sodium,ingredients,saturated fat,cholesterol
43,Tofu Chocolate Pudding,17443,A creamy chocolate pudding using tofu. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F822782.jpg,6,198.1,105,4.2,19.8,2.4,16.4,11.7,0.162,0.0021000000000000003,0.0627,0.22790000000000002,0.0175,"1 cup semisweet chocolate chips #2 tablespoons water #1 (16 ounce) package firm tofu, drained #¼ cup soy milk #1 tablespoon vanilla extract ",5.6,0.0
44,Carrot Cake IX,17444,This is a great carrot cake recipe that is very simple and it doesn't have all those spices. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F987638.jpg,12,889.6,28,4.3,92.8,2.8,72.5,56.2,0.12969999999999998,0.0022,0.0417,0.2519,0.4506,"2 cups self-rising flour #2 teaspoons ground cinnamon #2 cups white sugar #1 ½ cups vegetable oil #4 large eggs eggs #3 cups grated carrots #1 cup chopped walnuts #1 (8 ounce) package cream cheese #½ cup margarine, softened #1 pound confectioners' sugar #1 cup chopped walnuts #1 teaspoon vanilla extract ",10.7,0.0825
45,Grilled Asparagus,17445,"The special thing about this recipe is that it's so simple. Fresh asparagus with a little oil, salt, and pepper is cooked quickly over high heat on the grill. Enjoy the natural flavor of your veggies. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9236421.jpg,4,52.5,619,4.7,4.4,2.3,2.1,3.5,0.0273,0.0024,0.0159,0.2293,0.0023,"1 pound fresh asparagus spears, trimmed #1 tablespoon olive oil # salt and pepper to taste ",0.5,0.0
46,Hugh's Dry Rub,17446,"Use this dry rub on your favorite meat before grilling. It stores well in an airtight container, and I've had a lot of positive feedback no matter what I cook it on. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F99602.jpg,36,16.4,235,4.6,3.5,1.3,0.8,0.4,0.0216,0.0012,0.008199999999999999,0.0842,1.1645999999999999,½ cup paprika #3 tablespoons cayenne pepper #5 tablespoons freshly ground black pepper #6 tablespoons garlic powder #3 tablespoons onion powder #6 tablespoons salt #2 ½ tablespoons dried oregano #2 ½ tablespoons dried thyme ,0.1,0.0
47,Beef Burritos,17447,"Additional Serving Suggestions: Serve beef mixture inside ORTEGA ® Taco Shells or over ORTEGA ® Tostada Shells; top as desired. Or, spoon over tortilla chips, sprinkle with shredded cheese and heat in microwave until cheese is melted. Top with sliced ripe olives, guacamole and ORTEGA ® Thick & Chunky Salsa. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F978351.jpg,4,591.2,4,3.1,38.8,4.0,1.2,35.1,0.0916,0.0040999999999999995,0.0322,0.358,0.9399,"1 pound ground beef #1 ⅓ cups water #1 (1.5 ounce) package ORTEGA® Burrito Seasoning Mix #8 (6 inch) flour tortillas # Additional ingredient suggestions: SARGENTO® ChefStyle Shredded Mild Cheddar Cheese, shredded lettuce and chopped tomatoes ",13.4,0.0965
48,Indian Tomato Chicken,17449,"Chicken pieces coated with many fragrant spices like turmeric, cardamom and cloves, then simmered in a tomato sauce. This dish is a family favorite. I have also taken it to potlucks and served it to guests in my home. Everyone asks for the recipe. It is a great slow cooker meal, too. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9384451.jpg,6,133.6,217,4.6,6.9,1.6,2.8,5.4,0.0498,0.0023,0.032100000000000004,0.363,0.5468999999999999,"1 large onion, chopped #4 cloves garlic, chopped #1 slice fresh ginger root #1 tablespoon olive oil #2 teaspoons ground cumin #1 teaspoon ground turmeric #1 teaspoon salt #1 teaspoon ground black pepper #½ teaspoon ground cardamom #1 (1 inch) piece cinnamon stick #¼ teaspoon ground cloves #2 bay leaves #¼ teaspoon ground nutmeg #6 skinless chicken thighs #1 (14.5 ounce) can whole peeled tomatoes, crushed ",1.1,0.0573
49,Overnight Cornbread Salad,17450,This is a good and easy recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F613754.jpg,16,509.2,28,4.4,21.8,0.5,4.3,46.4,0.0718,0.0009,0.003,0.0516,0.7644,"2 (8 ounce) packages dry corn bread mix #1 red onion, chopped #1 green bell pepper, chopped #1 tomato, chopped #4 cups mayonnaise ",7.1,0.0216
50,Vida's Famous Buttermilk Pie,17451,"My mom's ""best of the best"" recipe. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F932876.jpg,8,450.6,8,4.0,62.7,0.9,51.0,21.0,0.0341,0.0011,0.0076,0.0699,0.241,"3 eggs, beaten #2 cups white sugar #¼ pound butter, melted #½ cup buttermilk #1 teaspoon vanilla extract #2 tablespoons all-purpose flour #1 (9 inch) unbaked pie crust ",9.8,0.1009
51,Honey's Butter Cake,17452,It's a good sour cream Bundt cake - I add cinnamon to give it a special taste. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3658253.jpg,12,485,83,4.6,71.2,0.9,50.1,20.9,0.07,0.0015,0.0101,0.08,0.3168,"2 ½ cups all-purpose flour #1 teaspoon baking powder #½ teaspoon baking soda #½ teaspoon salt #1 cup butter, softened #2 cups white sugar #3 eggs #1 teaspoon vanilla extract #1 cup sour cream #2 teaspoons ground cinnamon #1 cup white sugar ",12.6,0.09559999999999999
52,Restaurant-Style Chicken Scampi,17453,"Coated chicken tenders tossed with hot cooked pasta, bell pepper, onion, and garlic in four cheese Alfredo sauce. This is a delicious, rich chicken scampi very similar to that served at a well known Italian restaurant chain. Perfect with a green salad with Italian-style salad dressing and breadsticks! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F36d85a9e3fb387febf5cfefff5871c77%2F6413091.jpg,6,548.3,142,4.1,74.0,4.3,7.4,13.4,0.1171,0.0043,0.0838,0.6661,0.293,"1 pound raw chicken tenders or strips #¼ cup all-purpose flour #2 teaspoons olive oil #1 (16 ounce) package spaghetti #1 teaspoon olive oil #1 green bell pepper, cut into 1/2 inch wide strips #1 red bell pepper, cut into 1/2 inch wide strips #1 yellow bell peppers, cut into 1/2 inch wide strips #1 onion, chopped #2 tablespoons chopped garlic #1 ½ cups four cheese Alfredo sauce #½ cup chopped fresh parsley ",3.0,0.0476
53,Pork with Peach and Black Bean Salsa,17454,"An unbelievably simple, yet flavorful dish! Serve with rice, a green salad and a nice glass of red wine. It's low in fat, too! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F682663.jpg,4,316.5,127,4.2,32.4,6.4,12.9,7.8,0.0506,0.0031,0.0704,0.9565,0.6572,"1 pound pork tenderloin, cubed # salt and pepper to taste #¼ cup cornmeal #1 tablespoon olive oil #¼ cup beer #1 cup prepared salsa #1 (15 ounce) can sliced canned peaches, drained #½ (15 ounce) can black beans; drain and reserve liquid #1 tablespoon chopped fresh cilantro ",1.9,0.0736
54,Orange Marmalade Cake,17455,"A spicy fragrant Bundt cake with a hint of orange. This is delicious served with a hot cup of tea. When other types of jam are added in place of the marmalade, it's then called a jam cake. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8176018.jpg,14,237.9,16,4.1,28.6,0.8,16.9,12.8,0.047,0.001,0.0124,0.0655,0.1628,"1 ½ cups all-purpose flour #1 teaspoon baking powder #¼ teaspoon salt #1 teaspoon ground cinnamon #¼ teaspoon ground cloves #¼ teaspoon ground nutmeg #.666 cup butter, melted #.666 cup white sugar #3 eggs #⅓ cup milk #1 tablespoon lemon juice #½ cup chopped walnuts #½ cup orange marmalade ",6.2,0.0635
55,Golden Rum Cake,17456,"My family requests this rummy Bundt cake from me at all our get-togethers. The butter rum glaze makes it special. An easy way to glaze your cake is to pour half of the glaze into Bundt pan, reinsert cake, then pour the rest of glaze over the bottom of the cake. Let absorb well then invert back onto platter. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fafca45dfc57c68c016ae4d7bbbe9769f%2F1650841806A7DD2C84-8C0D-4D61-9E71-8A2EE4A3BD85.jpeg,12,561.8,1406,4.7,59.2,1.1,41.7,29.9,0.0804,0.0013,0.0221,0.10479999999999999,0.476,1 cup chopped walnuts #1 (18.25 ounce) package yellow cake mix #1 (3.4 ounce) package instant vanilla pudding mix #4 eggs #½ cup water #½ cup vegetable oil #½ cup dark rum #½ cup butter #¼ cup water #1 cup white sugar #½ cup dark rum ,7.9,0.0832
56,Easiest Lemony Pound Cake,17457,This sweet smelling cake is perfect on a summer evening. Serve surrounded with fresh flowers. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F818409.jpg,9,340.1,19,4.3,52.8,0.7,25.3,12.9,0.0852,0.0011,0.0073,0.06670000000000001,0.533,"1 (18.25 ounce) package yellow cake mix #5 tablespoons instant lemon pudding mix #2 eggs #¼ cup butter, softened #⅓ cup water #⅛ cup applesauce ",4.6,0.056
57,Minute Tomato Soup with Tortellini,17458,"I whipped this delicious soup up on a chilly day when a friend and I both craved our favorite cold weather combo, grilled cheese sandwiches and tomato soup. Although it only takes a minute to throw together, this soup tastes anything but ordinary. Enjoy! The tortellini is actually half of a 9 ounce package. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6322684.jpg,4,177.9,82,4.2,31.2,1.9,10.9,4.4,0.0868,0.0034,0.016,0.3745,0.9247000000000001,2 (10.75 ounce) cans condensed tomato soup #1 teaspoon dried oregano #1 tablespoon dried basil #1 teaspoon dried parsley #¾ teaspoon ground black pepper #4 ½ ounces fresh tortellini pasta ,1.7,0.0074
58,Todd's Warm Shrimp Dip,17459,Warm shrimp dip. To be served with potato chips or crackers. Serve soon after making because it cools quickly!! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4488209.jpg,5,375.9,7,4.5,7.7,0.1,2.3,32.9,0.0631,0.0017,0.0179,0.2024,0.8971,"1 (8 ounce) package cream cheese, softened #1 (8 ounce) package cream cheese with chives #1 (10.75 ounce) can condensed cream of shrimp soup #1 tablespoon Worcestershire sauce #1 (4.5 ounce) can shrimp, coarsely chopped ",21.0,0.141
59,Carrot Cake Bars,17460,"This is a very moist carrot cake using baby food carrots. I frost it with a Cream Cheese Frosting, then cut into bars. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F271184.jpg,14,411.7,44,4.6,44.0,1.1,29.5,25.2,0.0193,0.0012,0.008,0.0877,0.3752,2 cups white sugar #1 ½ cups vegetable oil #4 eggs #2 cups all-purpose flour #2 teaspoons baking soda #2 teaspoons ground cinnamon #1 teaspoon salt #3 (4 ounce) jars carrot baby food ,3.5,0.0531
60,Beer Muffins,17461,This recipe is just the thing to toss together at the end of a hectic day when you don't have the time to make a yeast-raised biscuit! You can soak the raisins in hot water if you have the time or substitute other fruits if you're out of raisins. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1118491.jpg,10,217.9,18,4.5,37.7,1.3,15.3,5.6,0.0727,0.0013,0.015099999999999999,0.1741,0.462,3 cups buttermilk baking mix #2 tablespoons white sugar #1 cup chopped raisins #1 cup beer ,1.4,0.0007
61,Mandarin Orange Cake III,17462,Easy and delicious scratch cake topped with coconut walnut sauce. The mandarin oranges make it very moist. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1065696.jpg,9,370.5,16,4.0,59.3,2.0,46.1,14.2,0.040100000000000004,0.0014,0.033299999999999996,0.1832,0.32380000000000003,"1 cup all-purpose flour #1 cup white sugar #1 teaspoon baking soda #½ teaspoon salt #1 egg #1 teaspoon vanilla extract #1 (15 ounce) can mandarin oranges, drained #½ cup chopped walnuts #¾ cup brown sugar #3 tablespoons milk #3 tablespoons butter #½ cup flaked coconut #½ cup chopped walnuts ",4.5,0.0308
62,Mandarin Orange Cake II,17463,"Yellow cake with mandarin oranges in the batter. Moist and memorable. Everyone will LOVE it. Fill with a nice Italian meringue buttercream or whipped cream, and layer drained mandarin oranges on top of filling. Frost cake with remaining buttercream or whipped cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1061229.jpg,12,433,6,4.4,72.9,1.1,56.8,13.0,0.0824,0.0012,0.0174,0.1933,0.3133,"1 (18.25 ounce) package yellow cake mix #4 eggs #1 (11 ounce) can mandarin oranges #⅓ cup vegetable oil #⅓ cup water #⅓ cup white sugar #¼ cup orange liqueur, such as Grand Marnier® #2 (15 ounce) cans mandarin oranges, drained #1 recipe Frosting or whipped cream (see Editor's Notes) ",2.1,0.0631
63,Spinach and Mushroom Enchiladas,17464,These healthy meatless enchiladas boost your family's iron intake in a very tasty way. This dish also makes an elegant entree for a dinner party. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F978509.jpg,6,403.8,42,4.7,33.6,5.4,2.7,25.0,0.3342,0.0024,0.07909999999999999,0.6007,0.463,"1 tablespoon vegetable oil #1 large peeled chopped carrot #½ cup chopped onion #1 clove garlic, finely chopped #3 cups chopped fresh spinach #2 cups sliced fresh mushrooms #2 (10 ounce) cans ORTEGA® Enchilada Sauce, divided #¼ cup vegetable oil #12 (6 inch) corn tortillas #1 ½ cups SARGENTO® Fancy Shredded Monterey Jack Cheese, divided ",8.3,0.0294
64,Honey Syrup,17465,"This is a great syrup for pouring over gingerbread, but it is wonderful on almost anything. For best flavor, poke holes in the cake with a fork before pouring syrup. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2Fa76e06c1479a879ae8829b34ae3d03d5%2F596115.jpg,12,130.1,12,4.2,35.4,0.1,34.9,0.0,0.003,0.0002,0.0012,0.0285,0.0018,1 ½ cups honey #½ cup water #¼ cup fresh lemon juice #½ teaspoon grated lemon zest ,0.0,0.0
65,Corn and Avocado Salad,17466,"A wonderful corn salad, savory and fresh-tasting. This recipe is fabulous with silver queen corn in the summer, but is also great with yellow sweet corn all year long! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8474993.jpg,4,807.7,19,4.5,51.7,11.5,18.1,64.6,0.09609999999999999,0.0035,0.105,1.2724000000000002,0.634,"8 slices bacon #2 heads butterhead lettuce #1 red bell pepper, chopped #1 bunch green onions, chopped #4 ears sweet corn, cut off the cob #2 avocados - peeled, seeded and cubed #⅔ cup red wine and vinegar salad dressing #3 tablespoons blue cheese salad dressing #2 tablespoons honey ",15.1,0.04
66,Asparagus Chicken,17467,"Chicken breasts marinated in white wine and herbs, then grilled and served with steamed asparagus and hollandaise sauce. Had it once in a restaurant, tried to recreate it for my wife and this is what I got. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5318613.jpg,4,309.6,41,4.2,8.4,1.7,4.2,11.5,0.259,0.003,0.0583,0.5478,0.4167,"4 skinless, boneless chicken breast halves #½ cup Chardonnay wine #1 teaspoon dried tarragon #1 packet dry hollandaise sauce mix #16 fresh steamed asparagus tips #1 cup shredded Cheddar cheese ",6.5,0.09820000000000001
67,Mary Anne's Carrot Cake,17468,This moist juicy dense and nutty carrot cake has been a family tradition for years. The recipe makes 2 Bundt pans and can be divided in half if necessary. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1015322.jpg,28,299.8,78,4.7,44.3,1.4,31.2,13.1,0.023,0.0011,0.013099999999999999,0.1753,0.1829,"4 cups ground carrots #2 (15 ounce) cans crushed pineapple, drained #1 ½ cups vegetable oil #3 cups white sugar #6 eggs #2 teaspoons ground cinnamon #1 teaspoon ground nutmeg #3 cups all-purpose flour #3 teaspoons baking soda #¼ teaspoon salt #1 ½ cups raisins ",1.9,0.0399
68,Death By Chocolate IV,17469,"It's a crazy cake, but it tastes moist and creamy. A festive bowl dessert, with layers of chocolate treats. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F21578.jpg,18,389.2,46,4.6,58.1,1.3,45.1,16.3,0.0554,0.0017,0.0185,0.2327,0.4578,"1 (18.25 ounce) package devil's food cake mix #1 cup chocolate syrup #2 (3.9 ounce) packages instant chocolate pudding mix #8 (1.4 ounce) bars chocolate covered toffee bars, chopped #1 (16 ounce) package frozen whipped topping, thawed ",10.4,0.0149
69,Boston Cream Pie III,17470,Boston Cream Pie is really a cake consisting of 2 layers of yellow cake filled with pastry cream and topped with chocolate glaze. This recipe is easier than it looks and well worth the effort! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5595143.jpg,12,384,17,2.9,54.9,0.8,33.8,16.2,0.1114,0.0027,0.0174,0.1225,0.2869,"2 cups cake flour #1 tablespoon baking powder #½ teaspoon salt #½ cup butter, softened #1 cup white sugar #2 eggs #1 teaspoon vanilla extract #¾ cup milk #3 egg yolks #1 cup milk #3 egg yolks #½ cup granulated sugar #¼ cup all-purpose flour #1 tablespoon butter #1 teaspoon vanilla extract #1 (1 ounce) square unsweetened chocolate #2 tablespoons butter or margarine #½ cup confectioners' sugar #½ teaspoon vanilla extract #1 tablespoon hot water # confectioners' sugar for dusting ",9.2,0.16490000000000002
70,Burnt Butter Frosting,17471,"This unusual frosting recipe is made with burnt butter! It is excellent on yellow cakes, and I always get rave reviews. Do not substitute margarine for butter in this recipe! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2Fc71b57672649bfb4207f7291d8e6ffab%2F262540.jpg,12,224.5,46,4.4,39.9,0.0,39.2,7.7,0.0027,0.0,0.0002,0.0036,0.0549,½ cup butter #4 cups confectioners' sugar #4 tablespoons milk #1 teaspoon vanilla extract ,4.9,0.020300000000000002
71,Out of this World Pie,17472,"A light, fruity pie packed with the goodness of pineapple, bananas, cherry pie filling, and raspberry Jell-O. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F07%2F26%2F17472_OutOfThisWorldPie_MFS_667.jpg,16,285.9,8,4.8,51.4,1.8,28.3,8.9,0.0155,0.0007,0.022600000000000002,0.2602,0.132,"2 (9 inch) pie shells, baked #1 (21 ounce) can cherry pie filling #1 (20 ounce) can crushed pineapple, with juice #1 teaspoon red food color (Optional)#¾ cup white sugar #1 tablespoon cornstarch #1 (3 ounce) package raspberry flavored Jell-O® mix #6 bananas, peeled and sliced #1 (8 ounce) container frozen whipped topping, thawed (Optional)",4.8,0.0
72,Rich Viennese Potato Soup,17473,"This is a smooth soup, and can be changed by using different broth in the recipe for a different taste sensation. You can make this vegetarian by using vegetable broth or stock instead of the beef or chicken broth. If you do that, then I recommend using buttermilk in place of the cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3099237.jpg,8,264.9,4,3.4,39.7,5.4,4.5,9.1,0.07790000000000001,0.0027,0.060899999999999996,1.0767,0.723,"7 cups plus 3 tablespoons beef broth OR chicken broth, divided #2 cups onion, sliced #2 ½ cups sliced leeks #1 ½ teaspoons dried marjoram #8 cups russet potatoes, peeled and cubed #¾ cup heavy cream #½ teaspoon ground black pepper #1 pinch ground cardamom #½ pound fresh mushrooms, sliced # salt and pepper to taste #½ cup chopped and precooked carrots #1 cup cooked and diced potatoes ",5.5,0.030600000000000002
73,Pa Pa's Chess Pie,17474,"This is a rich, fluffy egg custard type pie. My Grandfather loved this pie and the recipe has been handed down through the years. You can cut the sugar in half if so desired. This pie calls for lemon extract, but doesn't taste like lemon. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2614173.jpg,16,307.7,6,4.3,47.1,0.2,38.8,11.9,0.041100000000000005,0.0006,0.0073,0.0824,0.1807,"2 prepared 8 inch pastry shells #6 egg whites #½ cup margarine, melted #3 cups white sugar #5 tablespoons all-purpose flour #½ cup milk #6 egg yolks, beaten #1 teaspoon vanilla extract #1 teaspoon lemon extract #1 cup milk ",2.5,0.07859999999999999
74,Super Fajita Marinade,17475,This is best when prepared a day ahead. Makes zesty flavorful fajitas every time. Great for beef OR chicken. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F48f8a2d591cd029679a20360edb236c8%2F107292.jpg,4,66.6,126,4.4,1.2,0.3,0.1,7.0,0.0077,0.0002,0.0023,0.031,0.0015,"3 limes, juiced #2 green onions, chopped #3 cloves garlic, minced #3 tablespoons chopped fresh cilantro #2 tablespoons vegetable oil #½ teaspoon red pepper flakes #¼ teaspoon ground coriander #¼ teaspoon ground anise seed ",0.9,0.0
75,Yogurt Cake,17476,A lemon pound cake made with yogurt instead of sour cream. I have used this recipe for a long time and had misplaced it. I went to my daughter and had her give me another copy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F337488.jpg,12,385.8,183,4.8,54.6,0.6,36.7,16.8,0.048299999999999996,0.0013,0.010199999999999999,0.09,0.2891,"1 cup butter, room temperature #2 cups white sugar #3 eggs, room temperature #1 teaspoon lemon extract #2 ¼ cups all-purpose flour #½ teaspoon baking soda #½ teaspoon salt #1 (8 ounce) container lemon flavored yogurt ",10.2,0.0875
76,Yummy Apple Pound Cake,17477,This is a moist and versatile cake. Use any type of fresh fruit in place of the apples. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F601445.jpg,14,479.9,22,4.4,51.4,1.8,24.2,29.1,0.024,0.0018,0.0229,0.1262,0.2355,"1 cup vegetable oil #½ cup butter #1 ½ cups white sugar #3 eggs #3 cups all-purpose flour #1 teaspoon baking soda #½ teaspoon salt #½ teaspoon vanilla extract #3 cups chopped apples #1 cup maraschino cherries, chopped #1 cup chopped walnuts ",7.1,0.0573
77,Apricot Danish Coffee Cake,17478,"A wonderful cake to serve as a special breakfast with coffee or tea. This takes a little time to prepare, definitely worth it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1504477.jpg,15,332.3,56,4.6,40.1,1.2,29.7,17.4,0.1211,0.0011,0.020300000000000002,0.1699,0.3033,"1 (18.25 ounce) package white cake mix #3 eggs #1 ½ cups sour cream #1 (15 ounce) can apricot halves, drained #1 tablespoon butter #½ cup slivered almonds #1 (8 ounce) package cream cheese #2 tablespoons milk #⅔ cup confectioners' sugar #2 teaspoons water ",7.8,0.0658
78,Chunky Streusel Jam Squares,17479,"From the kitchen of Nestle, bars with a rich buttery oat crust, jam and streusel topping. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F980491.jpg,25,239,2,4.4,32.4,1.5,21.6,12.5,0.0257,0.0011,0.0259,0.0867,0.09820000000000001,"1 ½ cups all-purpose flour #1 ½ cups old-fashioned oats #½ cup granulated sugar #½ cup packed brown sugar #1 teaspoon baking powder #¼ teaspoon salt #1 cup butter or margarine, softened #¾ cup raspberry preserves #1 (11.5 ounce) package NESTLE® TOLL HOUSE® Semi-Sweet Chocolate Chunks #¼ cup chopped nuts ",7.1,0.0195
79,Unstuffed Cabbage,17480,"A delicious cabbage, vegetarian burger, and tomato dish. Give it a try, you'll love it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1111573.jpg,5,181.7,30,4.1,23.3,7.8,12.5,3.0,0.1359,0.0063,0.0445,0.5221,0.6635,5 cups shredded cabbage #1 (12 ounce) package vegetarian burger crumbles #2 (14.5 ounce) cans Italian-style stewed tomatoes #½ tablespoon lemon juice #1 tablespoon brown sugar #½ cup chopped fresh dill #½ teaspoon ground allspice # freshly ground black pepper to taste ,0.4,0.0
80,Simple White Cake,17481,"This cake was sent home from our children's school. It is the simplest, best-tasting cake I've ever made. Great to make with the kids, especially for cupcakes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F694cefaab4f8c93ea0667e483b36c91d%2F1651961829Samoyed-standing-in-the-forest.jpg,12,208.6,3300,4.2,29.4,0.4,17.3,8.9,0.0606,0.001,0.006,0.0469,0.1418,1 cup white sugar #½ cup unsalted butter #2 large eggs #2 teaspoons vanilla extract #1 ½ cups all-purpose flour #1 ¾ teaspoons baking powder #½ cup milk ,5.3,0.0521
81,Spicy Chocolate Cake,17482,"From the kitchen of Nestle. You'll fall in love with this rich, chocolate cake with a touch of spiciness! ",0,10,672,8,3.3,100.0,3.5,76.4,29.2,0.0625,0.0018,0.0119,0.1638,0.49489999999999995,"1 cup NESTLE® TOLL HOUSE® Semi-Sweet Chocolate Morsels, melted* and cooled #1 ¼ cups granulated sugar #¾ cup butter or margarine, melted #1 teaspoon vanilla extract #3 large eggs large eggs #2 cups all-purpose flour #1 tablespoon ground cinnamon #1 teaspoon baking soda #½ teaspoon salt #1 cup milk #2 tablespoons ORTEGA® Diced Jalapenos #3 ¼ cups confectioners' sugar #⅓ cup milk #¼ cup butter or margarine, softened #2 (1 ounce) packets NESTLE® TOLL HOUSE® Choco Bake Unsweetened Chocolate Flavor #2 teaspoons vanilla extract #¼ teaspoon salt ",17.8,0.1077
82,Mom's Mozzarella Chicken for Drew,17483,"Using mozzarella cheese, chicken broth, garlic and onion, this is a variation of Chicken Parmesan created for my son, who doesn't like the standard version. This dish goes fast in our home, served with hot cooked pasta, salad and crusty Italian bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1464195.jpg,4,361.7,69,4.1,25.8,5.0,16.5,10.9,0.3005,0.0031,0.09609999999999999,1.3015,1.3772,"½ tablespoon olive oil #4 skinless, boneless chicken breast halves #½ teaspoon ground black pepper #½ teaspoon minced garlic #¼ cup minced onion #½ cup chicken broth #4 cups spaghetti sauce #1 cup shredded mozzarella cheese ",3.9,0.0865
