,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
43,Pecan Pie Bars I,13564,These pecan pie bars are great for the children and adults in any family. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1068355.jpg,36,232.8,481,4.6,30.7,1.0,15.2,12.0,1.7,0.013900000000000001,0.0008,0.0125,0.0533,0.1175,"3 cups all-purpose flour #½ cup white sugar #½ teaspoon salt #1 cup margarine #4 eggs #1 ½ cups light corn syrup #1 ½ cups white sugar #3 tablespoons margarine, melted #1 ½ teaspoons vanilla extract #2 ½ cups chopped pecans ",0.0207
44,Cranberry Nut Bread I,13566,"A moist quick bread with a faint hint of orange flavor, and the tang of bits of cranberries. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7191224.jpg,12,194.3,300,4.6,32.1,1.4,14.4,6.1,0.8,0.0474,0.0013,0.015300000000000001,0.0896,0.26539999999999997,2 cups all-purpose flour #¾ cup white sugar #¾ teaspoon salt #1 ½ teaspoons baking powder #½ teaspoon baking soda #1 cup chopped cranberries #½ cup chopped walnuts #1 egg #2 tablespoons vegetable oil #¾ cup orange juice #1 tablespoon orange zest ,0.0155
45,Turkey Pot Pie I,13567,"A perfect way to use leftover turkey. This pie tastes yummy, and will feed up to eight hungry people. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9426759.jpg,8,482.4,834,4.7,45.7,4.9,2.9,27.3,9.2,0.0683,0.0035,0.0418,0.597,0.6708,"1 recipe pastry for a (10 inch) double crust pie #4 tablespoons butter, divided #1 small onion, minced #2 stalks celery, chopped #2 carrots, diced #3 tablespoons dried parsley #1 teaspoon dried oregano # salt and pepper to taste #2 cubes chicken bouillon #2 cups water #3 potatoes, peeled and cubed #1 ½ cups cubed cooked turkey #3 tablespoons all-purpose flour #½ cup milk ",0.038200000000000005
46,Potato Dumplings I,13568,My grandma made these every Thanksgiving. I have carried on the tradition. I always make more than we need. My family loves them sliced and fried with the leftovers. Serve with gravy. ,0,11,220.3,1,4.2,35.3,1.8,1.7,5.3,2.3,0.0322,0.002,0.0265,0.3285,0.3147,"6 cups baked potatoes -- peeled, cooled and riced #6 eggs #1 teaspoon salt #2 cups all-purpose flour #3 slices bread #2 tablespoons butter ",0.107
47,Eggnog and Cranberry Salad,13569,This is a perfect recipe for the holidays. It gives a delicious and beautiful combination of holiday favorites - cranberries and eggnog. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1738094.jpg,9,227.1,9,4.4,50.7,0.8,45.5,2.4,0.2,0.006,0.0002,0.0058,0.0314,0.25630000000000003,1 (3.5 ounce) package instant vanilla pudding mix #1 (3 ounce) package lemon flavored Jell-O® #2 cups water #2 tablespoons lemon juice #1 (3 ounce) package raspberry flavored Jell-O® mix #1 cup boiling water #1 (16 ounce) can jellied cranberry sauce #¼ cup chopped pecans #1 (1.3 ounce) envelope whipped topping mix #½ teaspoon ground nutmeg ,0.0
48,Slow Cooker Stuffing,13571,"This is an easy way to make 'extra' stuffing for a large crowd, saving stove space because it cooks in a slow cooker. Very tasty and moist! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8875456.jpg,16,196.8,1420,4.6,16.6,1.5,2.6,13.1,7.7,0.0632,0.0015,0.013900000000000001,0.18130000000000002,0.5017,"1 cup butter or margarine #2 cups chopped onion #2 cups chopped celery #¼ cup chopped fresh parsley #12 ounces sliced mushrooms #12 cups dry bread cubes #1 teaspoon poultry seasoning #1 ½ teaspoons dried sage #1 teaspoon dried thyme #½ teaspoon dried marjoram #1 ½ teaspoons salt #½ teaspoon ground black pepper #4 ½ cups chicken broth, or as needed #2 eggs, beaten ",0.0538
49,Rutabaga Casserole,13573,A delicious Midwestern dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F376396.jpg,10,100.5,22,3.8,18.1,4.7,12.8,2.8,1.6,0.08990000000000001,0.0009,0.039700000000000006,0.6224,0.0696,4 rutabagas #4 carrots #2 tablespoons white sugar #2 tablespoons butter #¼ cup milk (Optional),0.0066
50,Delmonico Hash Brown Potatoes,13574,My sister-in-law Linda's specialty and a family favorite. They are simple to make and absolutely delicious! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3549478.jpg,8,362.5,33,4.5,24.7,1.6,2.2,32.4,18.5,0.2344,0.0011,0.015,0.6726,0.4963,"1 (2 pound) package frozen hash brown potatoes, thawed #1 (8 ounce) package processed cheese #2 cups half-and-half #½ cup butter ",0.07529999999999999
51,Potato and Shiitake Mushroom Gratin,13578,"Fall mushrooms give this dish a hearty flavor. Substitute vegetable broth for the chicken broth, and this makes a perfect meal for that vegetarian girlfriend your son is bringing to the holiday dinner. The rest of the family will love it too. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F810463.jpg,12,447,40,4.7,30.1,3.2,2.0,30.4,18.7,0.26839999999999997,0.0019,0.020399999999999998,0.3331,0.7195,"6 tablespoons butter #1 ½ pounds fresh mushrooms, quartered #1 ½ pounds fresh shiitake mushrooms, stemmed and coarsely chopped #3 tablespoons minced garlic #2 teaspoons dried thyme #1 teaspoon dried rosemary, crushed # salt to taste # ground black pepper to taste #2 cups chicken broth #3 pounds Yukon Gold potatoes, peeled and cut into 1/8 inch thick slices #2 cups Parmesan cheese #2 cups heavy cream #1 ¼ teaspoons salt #1 teaspoon ground black pepper #2 cups half-and-half cream ",0.0992
52,Aunt Wanda's Turkey Carcass Soup,13579,"Eat to your heart's content the day after and/or freeze in several units. Take out of the freezer and heat in the zapper or in a double boiler. Enjoy that T-Day turkey until New Year's. Despite the name it is a really great soup that my sister's friend shared with me. This recipe is meant to use up any leftover vegetables and other ingredients; leftover green beans would make a great addition. Celery, onions, spinach and cabbage are tasty, too! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F985551.jpg,8,214.2,21,3.8,43.9,2.9,2.7,1.7,0.4,0.037,0.0028,0.0263,0.1812,0.1822,"1 carcass #3 large carrots, chopped #1 (15 ounce) can cut green beans, drained #1 cup chopped celery #1 cup chopped fresh spinach #1 cup chopped cabbage #2 cups white rice ",0.0038
53,Cranberry Waldorf,13580,"I make this salad all year long, but it is especially great for Thanksgiving and Christmas. Just freeze a few bags of cranberries to use at a later date. I know this will become a tradition to anyone who tries it, it's delicious! Garnish with frosted cranberries and mint leaves, if desired. For frosted cranberries, wet cranberries with water, and roll in sugar. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1130507.jpg,12,75.1,113,4.6,14.0,1.5,11.2,2.0,0.3,0.0444,0.0003,0.0114,0.1561,0.0216,"1 ½ cups chopped cranberries #1 cup chopped red apple #1 cup chopped celery #1 cup seedless green grapes, halved #⅓ cup raisins #¼ cup chopped walnuts #2 tablespoons white sugar #¼ teaspoon ground cinnamon #1 (8 ounce) container vanilla low-fat yogurt ",0.0009
54,Harvest Rice Dish,13581,A variation of a basic rice recipe for the holidays. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7351024.jpg,7,257.4,1,5.0,41.1,3.8,15.9,9.4,3.5,0.0404,0.0009,0.0665,0.2357,0.039200000000000006,"2 cups chicken stock #½ cup brown rice #½ cup wild rice #3 tablespoons butter #3 medium (2-1/2"" dia)s onions, sliced into 1/2-inch wedges #1 tablespoon brown sugar #1 cup dried cranberries #⅔ cup fresh sliced mushrooms #½ cup slivered almonds, toasted #½ teaspoon orange zest # salt to taste # ground black pepper to taste ",0.013099999999999999
55,It Won't Last Cake,13582,"This cake is very moist, and easy to make. All who have tried it thinks it's a hit. It reminds me of a banana cake with a touch of pineapple and cinnamon. Serves 24. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F7ccf657c1079bfe8d7283ac5dc860f9e%2F1645298953IMG_6863.JPG,14,579.9,87,4.4,80.2,2.7,50.0,28.0,3.6,0.024300000000000002,0.0018,0.0295,0.2375,0.36219999999999997,"1 ⅓ cups vegetable oil #3 cups white sugar #3 eggs, beaten #1 cup crushed pineapple with juice #2 cups mashed bananas #1 cup chopped pecans #3 cups all-purpose flour #1 ½ teaspoons vanilla extract #2 teaspoons baking soda #1 teaspoon ground cinnamon #1 teaspoon salt #1 cup maraschino cherries (Optional)",0.0399
56,Sweet Potato Casserole with Eggnog,13583,This is a great casserole--not too sweet. I've adapted it from several other recipes. I usually double this for Thanksgiving. To make lighter version replace the eggnog with skim milk and use reduced calorie margarine. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1750900.jpg,8,237.8,16,4.8,42.6,2.6,28.2,6.5,2.8,0.0644,0.0009,0.0263,0.425,0.2499,"3 cups cooked and mashed sweet potatoes #⅓ cup packed brown sugar #⅓ cup eggnog #2 tablespoons margarine, melted #1 teaspoon vanilla extract #½ teaspoon salt #2 egg whites #½ cup packed brown sugar #¼ cup all-purpose flour #2 tablespoons butter ",0.013900000000000001
57,Apple Pecan Cornbread Dressing,13584,"Savory, yet sweet, this cornbread dressing will satisfy anyone's appetite. Two teaspoons of dried parsley flakes can be substituted for fresh parsley. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1896598.jpg,8,599.9,183,4.6,67.6,5.6,18.5,31.9,14.4,0.1623,0.0031,0.048,0.4532,1.2441,"1 (9x9 inch) pan cornbread, cooled and crumbled #1 (8 ounce) package herb-seasoned dry bread stuffing mix #2 tablespoons chopped fresh parsley #½ teaspoon ground ginger #½ teaspoon salt #¾ cup butter #1 cup chopped celery #1 cup chopped onion #2 cups chopped apples #½ cup chopped pecans #2 cups apple juice #3 eggs, beaten ",0.1461
58,Best Sausage Stuffing,13586,"This stuffing has lots of flavor and is nice and moist. You can also change the ingredients to your liking. I quadruple this recipe and make the extra in my electric roaster, that's how much everyone loves it. This recipe is very adaptable, you can change it around anyway you like and it will still be delicious! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8781208.jpg,12,325.1,81,4.5,13.5,1.0,1.8,26.9,7.5,0.051,0.001,0.0092,0.0854,0.5123,"1 pound breakfast sausage #¾ cup margarine, melted #¾ cup finely diced onion #1 ½ cups chopped celery #8 cups soft bread cubes, divided #3 teaspoons poultry seasoning #¼ teaspoon ground black pepper ",0.027
59,Pumpkin Soup,13587,"This delicious, cream-like soup is served at our family's Thanksgiving dinner every year. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8937800.jpg,8,86,4,4.0,6.9,0.8,2.3,6.0,3.5,0.029,0.0007,0.0106,0.2235,1.1634,"6 cups chicken stock #1 ½ teaspoons salt #3 ½ cups cubed fresh pumpkin #1 teaspoon fresh parsley #1 cup chopped onion #½ teaspoon chopped fresh thyme #1 clove garlic, minced #½ cup heavy whipping cream #5 each whole black peppercorns ",0.0241
60,Green Bean Casserole IV,13588,A classic tradition for Thanksgiving day. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7377096.jpg,9,171.1,31,4.1,18.5,2.1,6.1,7.5,4.4,0.1468,0.0012,0.009800000000000001,0.09820000000000001,0.42369999999999997,"1 cup chopped onion #2 tablespoons all-purpose flour #1 cup milk #¾ cup shredded sharp Cheddar cheese #½ cup sour cream #1 tablespoon white sugar #½ teaspoon salt #1 pound frozen cut green beans, thawed and drained #2 cups dry stuffing mix ",0.019899999999999998
61,Creole Cornbread Stuffing,13589,Chock full of spices that really make this stuff sing. This is enough for one turkey. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F53577.jpg,20,322.6,130,4.6,30.3,2.4,8.6,18.7,10.4,0.237,0.0027,0.0419,0.335,1.2807,"2 cups unbleached all-purpose flour #2 cups stone ground cornmeal #2 tablespoons baking powder #1 teaspoon salt #4 tablespoons white sugar #5 eggs, beaten #6 tablespoons butter, melted #3 cups buttermilk #2 tablespoons salt #2 teaspoons ground white pepper #2 teaspoons ground black pepper #2 teaspoons cayenne pepper #2 teaspoons onion powder #4 teaspoons dried oregano #2 teaspoons dried thyme #6 tablespoons chopped fresh basil #4 bay leaves #1 cup minced onion #1 cup chopped green onions #1 cup chopped parsley #2 cups chopped red bell pepper #2 green chile peppers, chopped #2 tablespoons minced garlic #1 cup butter #2 cups chicken broth #1 tablespoon hot pepper sauce #2 cups evaporated milk #7 eggs, beaten ",0.1544
62,Super Moist Pumpkin Bread,13590,"This is an incredible bread. Its moistness comes from the addition of an unusual ingredient: coconut milk! If sweetened coconut is used, reduce white sugar to 1/2 cup. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F24818.jpg,20,360.3,1,5.0,48.9,1.7,29.4,17.7,4.2,0.0346,0.0017,0.0228,0.1662,0.25739999999999996,1 cup chopped walnuts #3 ½ cups all-purpose flour #2 cups packed dark brown sugar #⅔ cup white sugar #2 teaspoons baking soda #1 teaspoon salt #1 teaspoon ground nutmeg #1 ½ teaspoons ground cinnamon #2 cups pumpkin puree #1 cup vegetable oil #⅔ cup coconut milk #⅔ cup flaked coconut ,0.0
63,Patty's Mashed Turnips,13592,The smell of hot buttery turnips always reminds me of the holiday season when my grandmother prepared this dish for the family. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2224940.jpg,9,65.5,1,5.0,7.3,1.7,4.8,3.5,2.1,0.0599,0.0003,0.0132,0.22080000000000002,0.09259999999999999,7 medium (blank)s turnips #1 cup whole milk #2 tablespoons butter # salt to taste # ground black pepper to taste ,0.0095
64,Pecan Pie Bars with Cake Mix,13593,Quick and easy holiday treat. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F30402.jpg,24,262.5,51,4.5,40.9,0.7,21.2,10.8,1.6,0.0506,0.0008,0.0112,0.0679,0.2547,"1 (18.25 ounce) package yellow cake mix #½ cup margarine, softened #1 egg #3 eggs #1 teaspoon vanilla extract #1 ½ cups dark corn syrup #½ cup packed brown sugar #1 cup chopped pecans #⅔ cup yellow cake mix ",0.0315
65,Lime Gelatin Salad I,13595,"This is a great recipe my mom got from my aunt. She has made it every year for Thanksgiving. It is a family tradition for us. It can be made a day or two ahead of time, if you like. It looks just beautiful in a cut crystal bowl. Thanksgiving is not the same without it for us! We just 'gobble' it up! Chopped walnuts can be substituted for chopped pecans. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1001429.jpg,10,412.4,65,4.7,26.7,1.5,23.1,33.3,16.6,0.0643,0.0007,0.0257,0.1754,0.1613,"1 cup boiling water #1 (6 ounce) package lime flavored Jell-O® mix #1 (20 ounce) can crushed pineapple, drained with juice reserved #1 (8 ounce) package cream cheese, softened #2 cups heavy cream #1 cup chopped pecans ",0.08990000000000001
66,Dee's Date and Nut Bread,13597,"My mother used to make this recipe in a long loaf pan which I don't believe they make any more. Fortunately, I have her pan and whenever I make this it sure brings back such happy memories. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F973886.jpg,12,299.8,21,4.2,53.7,2.9,28.7,8.1,1.4,0.0238,0.0019,0.030199999999999998,0.201,0.4174,"1 ½ cups hot water #1 ½ cups dates, pitted and chopped #2 teaspoons baking soda #1 cup white sugar #1 teaspoon salt #1 tablespoon butter, melted #1 egg #1 teaspoon vanilla extract #1 cup chopped walnuts #2 ¾ cups all-purpose flour ",0.018
67,Easy Carrot Cake,13598,This recipe makes a fabulous and moist carrot cake. Try it for Thanksgiving instead of or in addition to pumpkin pie. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8121257.jpg,14,593.4,270,4.6,68.6,1.9,52.0,34.4,6.4,0.0378,0.0015,0.022600000000000002,0.16390000000000002,0.3127,2 cups white sugar #2 cups all-purpose flour #1 teaspoon salt #2 teaspoons ground cinnamon #1 teaspoon baking soda #1 ½ cups vegetable oil #4 eggs #3 cups grated carrots #1 cup chopped walnuts #1 (3 ounce) package cream cheese #¼ cup heavy whipping cream #1 teaspoon vanilla extract #2 ½ cups sifted confectioners' sugar ,0.06559999999999999
