,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
39,Chocolate Mousse Cake IV,17539,Chocolate cake with chocolate mousse filling. Everyone will think you bought it at a bakery! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2289501.jpg,14,326.9,276,4.6,50.5,1.8,34.7,13.6,6.1,0.1454,0.0025,0.0418,0.2838,0.45589999999999997,"1 (18.25 ounce) package chocolate cake mix #1 (14 ounce) can sweetened condensed milk #2 (1 ounce) squares unsweetened chocolate, melted #½ cup cold water #1 (3.9 ounce) package instant chocolate pudding mix #1 cup heavy cream, whipped ",0.0212
40,Dirt Cake III,17540,An irresistible dessert with a chocolate cookie crust and a light creamy filling. Perfect for parties. This can also be prepared in a flower pot with gummy worms added. Great for children's parties. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F335398.jpg,24,250.2,48,4.6,28.1,0.7,19.2,14.6,7.8,0.0507,0.0011,0.0155,0.1043,0.30010000000000003,"1 (20 ounce) package chocolate sandwich cookies #½ cup butter, melted #2 (3.5 ounce) packages instant vanilla pudding mix #3 cups milk #1 (8 ounce) package cream cheese #1 (8 ounce) container frozen whipped topping, thawed ",0.0229
41,Green Onion Dip I,17541,This dip is creamy! The combination of mayonnaise and sour cream makes it extra savory. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F314595.jpg,12,175.7,40,4.2,2.0,0.2,0.3,18.6,4.7,0.0304,0.0003,0.0044,0.0562,0.1268,"1 cup mayonnaise #1 cup sour cream #½ cup green onions, sliced #½ cup fresh parsley #1 teaspoon Dijon-style prepared mustard #1 clove garlic, minced ",0.0154
42,Cream Cake with Bing Cherry Sauce,17542,"This is an elegant, yet simple cake to make for a special occasion. The white cake is layered with a vanilla pudding in the middle, frosted with sweetened whipped cream, dusted with chocolate curls and served with a warm Bing cherry sauce. For best results refrigerate the finished cake for at least 3-4 hours before serving. ",0,14,395.4,1,4.0,50.0,1.1,38.2,20.2,10.4,0.1383,0.001,0.014199999999999999,0.1657,0.302,"1 (18.25 ounce) package white cake mix #2 cups milk #½ cup white sugar #⅛ teaspoon salt #2 tablespoons cornstarch #1 egg, beaten #1 tablespoon butter #1 ½ tablespoons vanilla extract #1 pint heavy cream #1 teaspoon vanilla extract #¼ cup white sugar #2 (1 ounce) squares semisweet chocolate #1 (15 ounce) can pitted Bing cherries, juice reserved #1 tablespoon cornstarch #¼ cup water ",0.0655
43,Fish Veracruz,17543,"This is certainly the most renowned dish of the gulfside port of Veracruz. The flavors of capers, wine and olives are very European, a reflection of the Spanish influence on this region. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F986106.jpg,8,188.3,7,4.3,14.0,2.8,2.7,5.4,0.8,0.060899999999999996,0.0026,0.0511,0.7567,0.8182,"1 ½ pounds red snapper or halibut fillets #½ cup lime juice #½ teaspoon salt #2 tablespoons vegetable oil #1 cup sliced onion #1 cup green bell pepper, cut into strips #3 cloves garlic, finely chopped #⅓ cup dry white wine #1 (24 ounce) jar ORTEGA® Thick & Chunky Salsa #½ cup tomato sauce #¼ cup ORTEGA® Pickled Jalapeno Slices #¼ cup black olives, sliced #1 tablespoon capers # fresh cilantro sprigs, for garnish #2 fruit (2"" dia)s lime wedges ",0.0315
44,Poblano Chile Pepper Soup,17544,This recipe uses roasted poblano chiles. They are fairly spicy and very flavorful. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7796293.jpg,5,143.1,60,4.2,9.3,2.0,6.1,9.2,2.6,0.12890000000000001,0.0006,0.0222,0.3763,0.427,6 poblano peppers #2 cups chicken broth # salt and pepper to taste #½ teaspoon ground nutmeg #2 cups milk #3 tablespoons margarine #1 tablespoon all-purpose flour ,0.0078
45,Tres Leches III,17545,A light sponge cake soaked with a mixture of three kinds of milk. This is the BEST Tres Leches recipe I have. It is a very good cake recipe and the cake should be very moist. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F827781.jpg,24,365.3,98,3.6,40.0,0.3,30.9,20.7,12.5,0.126,0.0008,0.013,0.1765,0.12990000000000002,"¾ cup butter, softened #1 ½ cups white sugar #9 egg yolks #1 teaspoon vanilla extract #2 cups all-purpose flour #1 ½ teaspoons baking powder #1 cup milk #9 egg whites #1 teaspoon cream of tartar #2 cups heavy whipping cream #1 (5 ounce) can evaporated milk #1 (14 ounce) can sweetened condensed milk #2 cups heavy whipping cream #1 cup white sugar ",0.1411
46,Gravy Baked Pork Chops,17546,"These pork chops will melt in your mouth. They are very good and easy to assemble. They are first sauteed in butter, then baked in a creamy mushroom sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9284332.jpg,4,234.4,875,4.5,7.3,0.0,3.3,12.1,4.6,0.07529999999999999,0.0017,0.0318,0.4487,0.5869,4 (1 1/4 inch thick) pork chops # salt and pepper to taste #1 tablespoon butter #¾ cup milk #¼ cup water #1 (10.75 ounce) can condensed cream of mushroom soup ,0.0762
47,Cheesy Taco Casserole,17547,"In today's busy world, one can't have too many easy casserole recipes. This is a snap to make and is meatless to boot! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F978510.jpg,8,261.1,10,4.0,23.6,3.1,1.6,15.1,6.6,0.2377,0.0021000000000000003,0.0242,0.30519999999999997,0.645,"1 tablespoon vegetable oil #1 cup chopped onion #1 (16 ounce) jar ORTEGA® Thick & Chunky Salsa #1 (10 ounce) can ORTEGA® Enchilada Sauce #1 package (12) ORTEGA® Taco Shells, broken into pieces #1 ½ cups SARGENTO® ChefStyle Shredded Mild Cheddar Cheese, divided # Garnish suggestions: sour cream, ORTEGA® Pickled Jalapeno Slices, chopped avocados ",0.0272
48,Slow Cooker Spaghetti Chicken,17548,"Chicken breasts with spaghetti, creamy soups, cheese, tomatoes and chile peppers. The classic dish, slow cooked for only 40 minutes and ready when you are! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7531347.jpg,6,652.8,72,3.9,65.9,3.1,3.2,24.4,10.7,0.2606,0.0045,0.07740000000000001,0.4898,1.545,"1 (16 ounce) package spaghetti, cooked and drained #1 (10.75 ounce) can condensed cream of chicken soup #1 (10.75 ounce) can condensed cream of mushroom soup #1 (14.5 ounce) can diced tomatoes with green chile peppers #8 ounces processed cheese food #4 skinless, boneless chicken breast halves - boiled and cut into bite-size pieces ",0.09459999999999999
49,Fabulous Orange Cake,17549,"This is a very rich and moist cake that is one of my husband's favorites, and very easy to make. We have also substituted Peach Schnapps for the orange liqueur with great results. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F455842.jpg,14,391.5,54,4.4,46.8,0.4,31.2,20.4,8.4,0.1288,0.0007,0.008199999999999999,0.088,0.38189999999999996,1 (18.25 ounce) package yellow cake mix #1 (3.4 ounce) package instant vanilla pudding mix #2 cups sour cream #2 eggs #¼ cup vegetable oil #¼ cup orange liqueur #1 cup white chocolate chips #⅛ cup confectioners' sugar for dusting ,0.0445
50,Red Pepper Soup,17550,"This is a light and creamy pureed soup which will surprise those who didn't realize they were pepper lovers at heart. It's a simple soup consisting of ripe red peppers in a creamy base. Serve with a dollop of sour cream, if desired. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6284558.jpg,5,187.9,262,4.6,9.8,2.4,5.2,14.6,8.7,0.0389,0.0008,0.0175,0.38630000000000003,0.5048,"2 tablespoons butter #4 red bell peppers, chopped #1 onion, chopped #4 cloves garlic, minced #24 fluid ounces chicken broth #½ cup heavy cream #⅛ teaspoon ground black pepper ",0.0448
51,Boiled Peanuts,17551,Boiled peanuts make a delicious snack! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9286296.jpg,40,321.8,70,4.5,9.2,4.8,2.3,27.9,3.9,0.053700000000000005,0.0026,0.09540000000000001,0.4006,2.3454,"5 pounds raw peanuts, in shells #1 cup salt # water to cover ",0.0
52,Chicken Mole,17552,"Many consider Mole to be the national dish of Mexico. It features a unique blend of flavors and spices including chile powder, nuts, and believe it or not, chocolate! It's fantastico served with hot, cooked rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F977411.jpg,8,811.1,17,4.0,56.0,4.0,1.7,42.0,11.2,0.0694,0.0066,0.1013,0.8616,0.5812,"2 tablespoons vegetable oil #4 pounds chicken pieces #1 cup chopped onion #1 clove garlic, finely chopped #1 (24 ounce) jar ORTEGA® Thick & Chunky Salsa #1 cup chicken broth #3 tablespoons chili powder #3 tablespoons creamy peanut butter #2 tablespoons NESTLE® TOLL HOUSE® Baking Cocoa #1 tablespoon chopped fresh parsley #8 cups cooked long-grain white rice ",0.1703
53,Spicy South of the Border Spinach Cheese Dip,17553,"Good 'n' spicy. Not your typical spinach dip recipe. No artichokes, here! Serve this tasty treat with tortilla chips. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F629386.jpg,5,523.8,94,4.6,12.4,3.2,3.7,44.4,24.9,0.6214,0.0032,0.07759999999999999,0.571,0.7045,"1 onion, chopped #2 tablespoons vegetable oil #1 (14.5 ounce) can whole peeled tomatoes, drained and chopped #1 (4 ounce) can diced green chiles, drained #1 (10 ounce) package frozen chopped spinach, thawed and drained #10 ounces shredded Monterey Jack cheese #1 (8 ounce) package cream cheese, softened #1 cup half-and-half cream #1 tablespoon red wine vinegar # salt and pepper to taste ",0.1177
54,Meatballs in Chile Sauce,17554,"Your family will love this meatball recipe, made extra delicious by the addition of smoky chipotle chiles. Chipotles are smoked jalapenos, available dried, pickled, or canned in adobo (mild red chile) sauce. You can find chipotle chiles at Mexican groceries, most major supermarkets and gourmet food stores. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F976260.jpg,6,560.6,2,5.0,39.0,4.6,5.5,32.7,12.9,0.06570000000000001,0.0063,0.063,0.9769,1.4398,"1 ½ pounds ground beef #1 cup chopped onion #¼ cup seasoned bread crumbs #2 large eggs eggs, lightly beaten #3 tablespoons chopped fresh parsley #1 tablespoon ORTEGA® Thick & Chunky Salsa #½ teaspoon salt #1 (24 ounce) jar ORTEGA® Thick & Chunky Salsa #1 cup water #1 (6 ounce) can tomato paste #2 cloves garlic, finely chopped #1 canned chipotle chile in adobo sauce, finely chopped #1 MAGGI® Chicken Bouillon Cube #3 cups cooked rice ",0.1586
55,Chocolate Chiffon Squares,17555,This is a chocolate lovers dream. Chocolate cake squares poured with chocolate and sprinkled with nuts. ,0,24,269.2,5,3.3,39.9,1.0,32.5,11.7,6.2,0.0229,0.001,0.0233,0.0955,0.0838,½ cup butter #1 cup white sugar #4 eggs #1 cup all-purpose flour #1 (16 ounce) can chocolate syrup #1 ½ cups white sugar #⅓ cup evaporated milk #½ cup butter #½ cup semisweet chocolate chips #½ cup chopped walnuts ,0.0523
56,Toll House® Streusel Muffins,17556,Muffins inspired by chocolate are delicious for breakfast any day of the week! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F991583.jpg,12,362.7,32,4.2,46.9,2.6,31.0,18.9,10.8,0.0757,0.0011,0.0107,0.15669999999999998,0.2044,"1 ½ cups all-purpose flour #¼ cup granulated sugar #¼ cup packed brown sugar #2 teaspoons baking powder #¼ teaspoon salt #½ cup butter or margarine, melted #½ cup milk #1 large egg, lightly beaten #1 (12 ounce) package NESTLE® TOLL HOUSE® Semi-Sweet Chocolate Morsels #⅓ cup packed brown sugar #3 tablespoons all-purpose flour #1 tablespoon butter or margarine, melted #¼ cup chopped nuts ",0.039200000000000006
57,Grilled Pork Steaks with Lemon Butter Sauce,17557,"Here's a simple recipe for pork steaks or chops. All you do is baste the meat with a sauce that consists of butter, lemon juice and garlic. Very basic, and the chops will be moist and tasty. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7743550.jpg,6,173.4,46,4.2,0.3,0.0,0.1,9.5,4.8,0.014,0.0008,0.023899999999999998,0.3378,0.1631,"3 tablespoons butter #2 teaspoons lemon juice #1 clove garlic, minced #6 pork chops #1 pinch kosher salt ",0.08009999999999999
58,Peanut Butter Bread II,17558,"Hearty and peanutty, just the thing for those peanut butter lovers. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3452786.jpg,20,148.7,16,3.2,16.7,2.7,5.1,7.6,1.3,0.054200000000000005,0.0009,0.041,0.1734,0.237,"2 ¼ cups whole wheat flour #⅓ cup white sugar #2 teaspoons baking powder #1 teaspoon salt #1 cup peanut butter #1 tablespoon vegetable oil #1 egg, beaten #1 cup skim milk ",0.0095
59,Anniversary Chicken II,17559,"Chicken breasts browned and baked with soy, Parmesan cheese and a bacon/onion mixture. Simply delicious! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9321285.jpg,6,794.9,105,4.4,8.9,0.4,5.4,64.4,17.5,0.18080000000000002,0.0015,0.049,0.5207,1.4778,"1 pound thick cut bacon #1 onion, chopped #1 tablespoon olive oil #6 skinless, boneless chicken breast halves #½ cup stir-fry sauce #1 cup Ranch-style salad dressing #1 cup grated Parmesan cheese ",0.1425
60,Orange Cream Cake V,17560,"This is my version of a very moist orange flavored cake, and it is better the longer it sets before serving. ",0,12,554.6,2,4.0,75.9,1.7,57.6,25.8,15.3,0.1384,0.0012,0.0202,0.2075,0.4014,"1 (18.25 ounce) package orange cake mix #1 (3 ounce) package orange flavored Jell-O® mix #1 (1.5 ounce) envelope instant dessert topping #1 tablespoon vegetable oil #1 cup milk #4 eggs #2 cups sour cream #2 cups flaked coconut #1 ¼ cups white sugar #¼ cup orange juice #1 (8 ounce) container frozen whipped topping, thawed ",0.0813
61,Salsa Cube Steaks,17561,Cube steaks with peppers and onions and smothered in your favorite salsa. Serve over rice. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F328384.jpg,4,247.8,108,4.1,11.1,2.8,5.3,11.0,4.2,0.046700000000000005,0.0031,0.0496,0.831,1.0218,"1 pound beef cube steak #½ teaspoon ground cumin # salt and pepper to taste #1 green bell pepper, sliced #1 onion, sliced #1 (16 ounce) jar salsa # water as needed ",0.0692
62,Ice Box Fruitcake,17562,I don't know if this is a regional dish or what ... but NO ONE I talk to seems to have ever heard of it except the people in my family... and most people act like it's sooooo ODD ... but it's really yummy and it's really simple common ingredients ... ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F51178.jpg,14,356.4,64,4.6,46.2,2.3,22.7,18.2,3.7,0.10629999999999999,0.0013,0.037200000000000004,0.29669999999999996,0.1105,"1 cup chopped pecans #1 cup chopped walnuts #1 cup chopped raisins #1 (4 ounce) jar maraschino cherries, drained and chopped #1 (14 ounce) can sweetened condensed milk #1 (12 ounce) package vanilla wafers, crushed ",0.0095
63,Baja Fish Tacos,17563,"If you travel to Mexico's Baja region or to sunny San Diego, you will find hundreds of restaurants and food stands offering fish tacos! Once you try this tasty recipe for yourself, you'll understand what the craze is about. Top these tacos with your choice of cabbage, tomatoes, lime juice, and/or taco sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F982696.jpg,6,426.5,116,4.6,26.2,2.2,1.4,29.2,6.3,0.08209999999999999,0.0007,0.0031,0.36960000000000004,0.7897000000000001,"½ cup sour cream #½ cup mayonnaise #¼ cup chopped fresh cilantro #1 (1.25 ounce) package ORTEGA® Taco Seasoning Mix, divided #1 pound cod or other white fish fillets, cut into 1-inch pieces #2 tablespoons vegetable oil #2 tablespoons lemon juice #1 package (12) ORTEGA® Taco Shells, warmed # Toppings: shredded cabbage, chopped tomato, lime juice, ORTEGA® Thick & Smooth Taco Sauce ",0.0506
64,White Chocolate Mousse Cake,17564,A white chocolate mousse cake with a chocolate crust. This striking contrast will dress up any occasion. Serves 16 or more decadent people. ,0,16,828.7,5,2.8,54.0,1.1,39.7,65.7,38.3,0.2014,0.0017,0.0241,0.21730000000000002,0.36769999999999997,"4 cups chocolate cookie crumbs #1 teaspoon ground cinnamon #½ cup butter, melted #18 (1 ounce) squares white chocolate #16 egg yolks #1 cup butter, softened #4 cups heavy whipping cream #2 cups white chocolate chips ",0.344
65,Virgin Pina Colada,17565,"A yummy, easy to make tropical fruit drink recipe using everyday ingredients! Great for those hot days by the pool! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F15994.jpg,2,367,36,4.0,37.1,0.3,31.0,23.4,14.5,0.1305,0.0005,0.0296,0.3395,0.0507,1 cup ice #1 ¼ cups pineapple juice #½ cup milk #½ cup heavy cream #2 tablespoons white sugar ,0.0864
66,Mexican Coffee,17566,"Mexican coffee is almost the same as Irish coffee, except it uses Mexican liqueurs. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F1c9b61f19f6fb7719011e35cf7e86bdc%2F712434.jpg,1,122.9,6,4.9,16.7,0.0,16.4,0.8,0.5,0.0078,0.0,0.007,0.1022,0.0111,1 sugar cube #1 fluid ounce hot water #¾ cup coffee #1 fluid ounce coffee-flavored liqueur #1 tablespoon whipped cream ,0.0023
67,Red Velvet Cake V,17567,A beautiful red Bundt cake to grace your Holiday table. Frost with cream cheese frosting and sprinkle with nuts if desired. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F481092.jpg,14,487.8,29,3.8,66.0,1.7,43.9,23.3,12.3,0.0544,0.002,0.0257,0.1308,0.1398,1 cup butter #½ cup shortening #3 cups white sugar #5 eggs #3 cups all-purpose flour #½ cup unsweetened cocoa powder #½ teaspoon baking powder #1 cup milk #2 ounces red food coloring #1 teaspoon vanilla extract ,0.10679999999999999
68,Slow Cooker Tipsy Chicken,17568,"Chicken thighs simmered in creamy soups with olives, mushrooms, and white wine. A let-it-cook-all-day dish with wonderful flavor. Serve over hot cooked rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4543751.jpg,4,527.5,157,4.2,15.1,1.5,3.2,23.8,6.6,0.0853,0.0048,0.0823,0.9212,2.3083,1 tablespoon butter #8 skinless chicken thighs # salt and pepper to taste #1 (10.75 ounce) can condensed cream of celery soup #1 (10.75 ounce) can condensed cream of mushroom soup #1 (5 ounce) jar pimento-stuffed green olives #1 (8 ounce) package sliced fresh mushrooms #1 ¼ cups Chablis wine #1 tablespoon all-purpose flour ,0.2069
69,Verenika,17569,Cheese-filled dumplings served with ham and cream gravy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F316913.jpg,30,126.6,10,4.3,14.9,0.5,1.8,4.2,2.0,0.0643,0.001,0.0101,0.1103,0.2544,2 ½ cups dry cottage cheese #2 eggs #¼ teaspoon ground black pepper to taste #3 ¾ cups all-purpose flour #⅓ cup nonfat dry milk powder #¾ teaspoon baking powder #½ teaspoon salt #2 eggs #¾ cup water #4 teaspoons vegetable oil #3 tablespoons butter #1 cup cubed ham #3 tablespoons all-purpose flour #½ teaspoon salt #⅛ teaspoon black pepper #2 ½ cups warm milk ,0.0351
70,White Chocolate Bread,17570,Sweet white bread with a hint of cinnamon. We usually serve it for breakfast ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F487916.jpg,12,277.1,20,3.7,39.0,1.0,13.8,10.5,6.1,0.0788,0.0017,0.0123,0.0871,0.2527,"¼ cup warm water #1 cup warm milk #1 egg #¼ cup butter, softened #3 cups bread flour #2 tablespoons brown sugar #2 tablespoons white sugar #1 teaspoon salt #1 teaspoon ground cinnamon #1 (.25 ounce) package active dry yeast #1 cup white chocolate chips ",0.0305
71,Real French Crepes,17571,"I am a French Canadian from Montreal, this recipe is one of the first ones that I learned as a child growing up and can either be served traditional style with REAL maple syrup on top or cold with ice cream rolled into it and chocolate syrup on top as a dessert. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2354304.jpg,7,110.1,107,4.1,16.9,0.5,3.4,2.3,1.1,0.088,0.001,0.0125,0.1333,0.0389,1 cup all-purpose flour #1 egg #2 cups milk ,0.032100000000000004
72,Easy Chocolate Chip Pound Cake,17572,"This cake is very easy, very rich, and very good! You may substitute vanilla pudding for a less chocolaty cake, or substitute semi-sweet chocolate chips for a more intense chocolate flavor. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F126417.jpg,14,412.7,272,4.7,48.3,0.9,32.7,22.9,5.8,0.0888,0.0011,0.0145,0.114,0.3875,"1 (18.25 ounce) package yellow cake mix #1 (3.9 ounce) package instant chocolate pudding mix #½ cup white sugar #¾ cup water #¾ cup vegetable oil #4 eggs, beaten #1 cup sour cream #½ cup milk chocolate chips #⅛ cup confectioners' sugar for dusting ",0.0625
73,Lemon Poke Cake II,17573,"This is a moist lemony cake. It is called a poke cake because you poke holes in it to absorb the glaze. If you want, you can serve this with vanilla ice cream or whipped topping. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6857736.jpg,24,200.2,140,4.6,30.9,0.3,19.3,7.9,1.2,0.0339,0.0005,0.0034,0.033600000000000005,0.2062,1 (18.25 ounce) package yellow cake mix #1 (3.4 ounce) package instant lemon pudding mix #¾ cup water #½ cup vegetable oil #4 eggs #⅓ cup lemon juice #2 cups confectioners' sugar ,0.0314
74,Nell's Irish Boiled Cake,17574,Great tasting and easy. This is similar to a fruitcake. ,0,12,250.7,4,4.4,43.8,2.5,24.6,8.0,4.9,0.066,0.0015,0.024300000000000002,0.22,0.176,½ cup raisins #½ cup golden raisins #½ cup dried currants #¾ cup packed brown sugar #½ cup butter #1 cup water #¼ cup dry sherry #1 cup whole wheat flour #1 cup all-purpose flour #1 ½ teaspoons baking powder #⅛ teaspoon salt #1 teaspoon ground cinnamon ,0.020300000000000002
75,Tropical Lime Cake,17575,This cake is a refreshing lime flavor. Appealing green color and citrus flavor are always festive! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F946942.jpg,24,243,62,4.7,30.1,0.2,23.0,12.8,2.4,0.017,0.0006,0.0025,0.0538,0.1849,1 (18.25 ounce) package lemon cake mix #1 (3 ounce) package lime flavored Jell-O® mix #5 eggs #1 cup vegetable oil #¾ cup fresh orange juice #½ cup fresh lime juice #2 cups confectioners' sugar ,0.0443
76,Easy Cranberry Chicken,17576,"Chicken breasts baked in a mixture of cranberry sauce, Ranch-style salad dressing and dry onion soup mix. Four ingredients! Mix, pour and bake! This Cranberry Chicken is a cinch! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F404023.jpg,6,449.3,59,4.0,32.9,1.1,30.0,22.4,3.6,0.0318,0.0011,0.037200000000000004,0.36269999999999997,0.7422000000000001,"6 skinless, boneless chicken breast halves #1 (16 ounce) can cranberry sauce #1 (8 ounce) bottle Ranch-style salad dressing #½ packet dry onion soup mix ",0.0793
77,Pork Chop Packs,17577,"Here's an easy dinner my Grandmother used to make. Pork chops are cooked with sweet potatoes, onions and apple in a little foil packet. Very simple and easy to make for one or for the whole crew. Serve with rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6311185.jpg,2,567.8,46,3.6,111.2,15.9,33.5,6.6,2.4,0.15869999999999998,0.0034,0.13019999999999998,1.8343,0.2722,"2 (1 1/4 inch thick) pork chops #2 large sweet potatoes #2 slices onion #2 apples - peeled, cored and sliced ",0.0337
78,Depression Cake II,17578,"A surprisingly good cake that has no eggs, milk, or butter in it. My grandmother was quite proud of it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F62515.jpg,24,179.3,14,4.4,40.9,1.0,26.0,1.5,0.5,0.026600000000000002,0.0011,0.01,0.1457,0.159,2 cups packed brown sugar #2 cups hot water #2 tablespoons bacon grease #2 cups raisins #3 cups all-purpose flour #1 teaspoon salt #1 teaspoon baking soda #1 teaspoon ground cinnamon #1 teaspoon ground cloves ,0.0012
79,Depression Cake III,17579,A cake handed down from my Great Grandmother when they didn't have much to use in their mixes. Prepare to enjoy the most wonderful thing you ever laid a lip on. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6438501.jpg,24,160.5,10,3.8,30.0,0.7,16.6,4.0,2.5,0.023,0.0009,0.0066,0.0805,0.14880000000000002,2 cups strong brewed coffee #1 ½ cups white sugar #½ cup butter #1 cup raisins #1 teaspoon ground allspice #1 teaspoon ground cinnamon #3 cups all-purpose flour #2 teaspoons baking soda #1 teaspoon baking powder ,0.010199999999999999
80,Sugar-Free Frosting,17580,Versatile cream cheese frosting flavored with sugar-free instant pudding. It will frost one 9x13 or one 2 layer cake. Use any flavor of pudding mix. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1609843.jpg,12,134.5,127,4.4,10.8,0.3,3.8,9.4,6.7,0.060700000000000004,0.0005,0.005,0.11170000000000001,0.16419999999999998,"1 (1.4 ounce) package sugar-free instant pudding mix #1 ¾ cups milk #1 (8 ounce) package cream cheese #1 (8 ounce) container lite frozen whipped topping, thawed ",0.023399999999999997
81,Lush Lemon Delight,17581,"A lemon cake mix souped-up with mandarin oranges, pudding, pineapple and whipped topping. Quick, easy and good. Always a hit! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F988900.jpg,24,176,54,4.4,26.8,0.4,19.0,6.8,3.8,0.025,0.0006,0.0064,0.0834,0.2287,"1 (18.25 ounce) package lemon cake mix #1 (11 ounce) can mandarin oranges, with juice #½ cup sour cream #4 large eggs eggs #1 (3.5 ounce) package instant French vanilla pudding #1 (20 ounce) can crushed pineapple, drained #1 (8 ounce) container frozen whipped topping, thawed ",0.0386
