,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,calcium,iron,magnesium,potassium,sodium,ingredients,cholesterol
43,Fairy Godmother Rice,24743,My grandfather's second wife (hence the recipe name) served this to us when we first met her. We've loved her ever since! A tasty side dish that's perfect with any dinner. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F638858.jpg,6,402.4,47,4.2,54.5,3.2,3.3,17.6,10.0,0.054299999999999994,0.0034,0.0193,0.06420000000000001,1.2495,"½ cup butter #5 ounces thin egg noodles #2 cups uncooked instant rice #2 (1 ounce) packages dry onion soup mix #4 cups vegetable broth #1 (5 ounce) can water chestnuts, drained and sliced # soy sauce to taste ",0.0576
44,Spicy Collard Greens,24744,"These greens turn out just a little spicy, a kick even the little ones love. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F56950.jpg,4,211,26,4.5,3.7,2.0,0.3,19.2,6.3,0.1005,0.001,0.019,0.1686,0.5263,"6 slices bacon #1 bunch collard greens, rinsed and trimmed #⅓ cup vinegar # salt to taste # ground black pepper to taste # ground cayenne pepper to taste ",0.0286
45,Sweet Green Bean Bundles,24745,A unique break from dressing marinades. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1034179.jpg,6,608.3,366,4.7,31.1,3.4,26.8,49.4,21.1,0.0634,0.0018,0.012,0.1956,1.6232,"3 (14.5 ounce) cans whole green beans, drained #1 pound bacon, cut in half #½ cup butter, melted #1 cup brown sugar #1 teaspoon garlic salt ",0.09209999999999999
46,Baked Cream Corn,24746,"Learned from my godmother who was a chef, this recipe brings back a special Southern nostalgia. Simple yet flavorful, a wonderful side dish for any meal. Play with the spice and sugar measurements to suit your own taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4261288.jpg,8,130.4,93,4.3,21.6,1.3,5.2,4.7,2.3,0.0172,0.0007,0.0205,0.1672,0.42669999999999997,"2 eggs #2 tablespoons milk #2 (14.75 ounce) cans creamed corn #2 tablespoons butter, diced #1 tablespoon all-purpose flour #1 tablespoon white sugar #½ teaspoon black pepper #½ teaspoon celery salt #½ teaspoon onion powder #¼ teaspoon garlic powder ",0.0544
47,Freezer Persimmon Jam,24747,"Imagine spreading this tasty jam on a fresh, hot biscuit! Pureed persimmons are boiled with sugar, lemon juice, orange zest and nutmeg, then sealed in sterilized jars and stored in the freezer. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F51038ea5103c9c150b5b871d222b61fa%2F751336.jpg,48,79.9,18,3.5,20.8,0.4,12.5,0.1,0.0,0.006900000000000001,0.0006,0.0001,0.0778,0.0003,5 cups pureed persimmons #3 cups white sugar #¼ cup fresh lemon juice #½ teaspoon grated orange zest #1 pinch ground nutmeg ,0.0
48,Parmesan Potatoes,24748,This is our family's favorite potato dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1125577.jpg,9,282.7,93,4.2,38.7,2.5,2.7,12.0,7.5,0.0734,0.0009,0.0423,0.6189,0.5285,"½ cup grated Parmesan cheese #½ cup all-purpose flour # salt and pepper to taste #10 potatoes, peeled and cubed #½ cup butter, melted ",0.032
49,Best Garlic Souffle,24749,If you love garlic this is the recipe for you!! This is great for a brunch or unusual side dish. ,0,6,336.6,4,2.5,12.9,0.8,2.3,25.4,14.4,0.36910000000000004,0.0014,0.0245,0.2474,1.3022,"¼ cup butter #1 (10.75 ounce) can condensed cream of celery soup #½ cup milk #1 ½ teaspoons salt #¼ teaspoon pepper #2 cups shredded Cheddar cheese #2 teaspoons lemon juice #3 eggs, well beaten #1 cup minced garlic ",0.1601
50,Baked Acorn Squash,24750,This is a very easy and yummy vegetable side dish to make!! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F571485.jpg,4,319.8,111,4.5,56.7,11.2,19.8,11.9,7.4,0.13319999999999999,0.0025,0.1098,1.1242,0.0974,"2 acorn squash, halved and seeded # salt and pepper to taste #¼ cup butter, diced #6 tablespoons firmly packed brown sugar #½ teaspoon ground cinnamon ",0.0305
51,Spicy Spinach,24751,"A cheesy, spicy spinach good for both dipping and as a side. My family and friends beg for it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1367763.jpg,8,83.8,9,4.1,2.5,1.0,0.6,6.1,3.3,0.14980000000000002,0.0007,0.0275,0.1343,0.1372,"5 ounces Pepper Jack cheese, shredded #1 (10 ounce) package frozen chopped spinach, thawed and drained #¼ cup milk ",0.019600000000000003
52,Baked Stuffed Onions,24752,"You'll never look at onions the same way again! This wonderful side dish goes well with beef, pork or chicken, or it can be a geat little meal in itself! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3536379.jpg,6,365.4,5,3.4,35.0,3.0,7.9,20.9,8.4,0.071,0.0021000000000000003,0.033100000000000004,0.3968,0.717,"½ cup uncooked long-grain rice #6 large Spanish onions, peeled #½ pound spicy ground pork sausage #¼ cup chopped green bell pepper #1 egg, beaten #½ cup soft bread crumbs #½ teaspoon dried oregano #2 tablespoons chopped fresh parsley #2 tablespoons butter, melted #½ teaspoon paprika ",0.0669
53,Microwaved Potatoes Lyonnaise,24753,"In just minutes you'll be serving up this savory dish of potatoes and onions microwaved with garlic, spices and herbs. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1090110.jpg,6,153.8,75,4.4,28.3,2.3,3.5,3.7,0.7,0.0147,0.0005,0.033,0.5136000000000001,0.5251,"3 large potatoes, peeled and cubed #2 small onions, sliced #2 tablespoons margarine #2 cloves garlic, minced #½ teaspoon salt #⅛ teaspoon dried oregano #⅛ teaspoon black pepper #⅛ teaspoon paprika ",0.0
54,Stuffed Potatoes,24754,My husband LOVES these potatoes. The potatoes are baked and then scooped out. Mix potatoes with shredded cheddar and the 'secret' zing- sour cream and onion dip. Goes great with a grilled steak! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1348897.jpg,4,512.4,54,4.4,63.6,6.5,4.0,20.0,12.6,0.4562,0.0036,0.0985,1.6437,0.4165,4 large baking potatoes #2 cups shredded Cheddar cheese #1 (16 ounce) container sour cream and onion dip ,0.0627
55,Famous Potatoes,24755,These are my famous potatoes. My husband loves when I make them and so do my 4 brothers-in-law. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F803763.jpg,6,539.1,21,4.0,66.4,6.8,6.3,25.3,15.5,0.2705,0.0037,0.0978,1.7121,1.5235999999999998,"6 large potatoes, cubed #½ cup butter, cubed #1 tablespoon garlic salt #1 tablespoon pepper #¼ (2 pound) loaf processed cheese, cubed ",0.0709
56,Soft Spread Butter,24756,"This is a homemade margarine or soft spread 'butter'. While it is not lower in calorie, it has a higher ratio of unsaturated to saturated fat than butter, and unlike margarine, it contains no trans fat. Create a flavored butter by adding garlic or cinnamon, or anything you chose! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F824859.jpg,36,114,20,4.6,0.0,0.0,0.0,12.9,3.8,0.0015,0.0,0.0001,0.0015,0.0363,"1 cup butter, softened #1 ¼ cups canola oil ",0.0136
57,Spinach Marie,24757,"This is a decadent blend of spinach, Cheddar and Monterey Jack cheeses, milk and spices. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F121293.jpg,8,359.8,55,4.3,11.9,3.4,5.2,26.4,16.3,0.6436000000000001,0.0026,0.10590000000000001,0.5571,0.6046,"2 ½ cups milk #½ teaspoon dry mustard #½ teaspoon garlic salt #1 tablespoon butter #½ cup chopped onion #3 tablespoons melted butter #3 tablespoons all-purpose flour #¾ pound Cheddar cheese, cubed #3 (10 ounce) packages frozen chopped spinach, thawed and drained #1 cup shredded Monterey Jack cheese ",0.07859999999999999
58,Down Home Baked Beans,24758,"This is a simple recipe for baked beans, and oh so good. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9158174.jpg,11,483.5,305,4.8,71.6,6.1,51.1,19.1,6.3,0.0879,0.0022,0.0487,0.48910000000000003,0.8835,"1 pound bacon #2 (28 ounce) cans baked beans #1 (12 ounce) bottle chili sauce #1 large sweet onion, chopped #2 cups packed brown sugar ",0.0281
59,Easy Squash Casserole,24759,This recipe was given to me by a great friend. I make this during the holidays and everyone loves it. This is the one request that is a must at family gatherings. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F787387.jpg,7,364.9,69,4.4,27.0,3.9,11.4,25.6,13.4,0.2159,0.0023,0.0433,0.4739,0.37939999999999996,"7 yellow squash, sliced #¼ cup milk #½ cup butter, sliced #2 eggs, beaten #1 bunch green onions, tops thinly sliced # salt and pepper to taste #3 tablespoons white sugar #1 cup shredded Cheddar cheese #2 cups crushed buttery round crackers ",0.1057
60,Lazanki,24760,"This is a quick and simple side or main dish of noodles, cabbage and onions. I had this at a potluck supper and it disappeared in no time. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1865366.jpg,6,211.7,33,4.0,40.1,4.7,8.0,3.0,0.5,0.0842,0.0017,0.0475,0.4403,0.3153,"1 medium head cabbage, sliced #1 (8 ounce) package uncooked spaghetti #1 tablespoon vegetable oil #2 large onions, sliced # salt and pepper to taste #2 tablespoons soy sauce ",0.0
61,Green Rice III,24761,"I have changed this recipe off and on during the years, but generally it has remained the same wonderful dish. Add red bell pepper for additional color if you wish! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F666274.jpg,6,319,26,4.2,59.7,3.2,2.4,5.4,0.8,0.0861,0.0039,0.0429,0.3375,0.37039999999999995,"2 tablespoons olive oil #2 bunches green onions, sliced, white parts and tops separated #2 jalapeno peppers, seeded and minced #2 tablespoons sherry #2 cups uncooked long-grain rice # salt to taste #1 teaspoon black pepper #2 cups chicken broth #1 ½ cups water #½ cup minced cilantro #½ cup minced parsley ",0.0017
62,Cranberry Apple Casserole,24762,"Super simple side dish, perfect for holiday or everyday meals. Goes great with chicken, turkey, ham, or pork. Can also double as a not-too-sweet dessert when served with ice cream or whipped cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F836808.jpg,8,319.8,79,4.7,64.9,2.8,34.6,6.9,3.8,0.0261,0.0011,0.0255,0.12279999999999999,0.0945,"1 (21 ounce) can apple pie filling #1 (16 ounce) can whole berry cranberry sauce #¼ cup butter, softened #1 ½ cups rolled oats #¾ cup brown sugar ",0.015300000000000001
63,Green Beans with Bacon Dressing,24763,This recipe is always a great hit. It's my teenage son's favorite. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F62169.jpg,8,149.9,17,3.6,8.4,1.8,6.5,10.7,3.5,0.0255,0.001,0.004,0.0605,0.5626,"6 slices bacon #2 eggs, well beaten #⅓ cup vinegar #½ cup water #3 tablespoons white sugar #¼ teaspoon salt #2 (15 ounce) cans green beans ",0.0608
64,Slow Cooker Sweet and Sour Kielbasa,24764,"Great side dish for a party, that everyone will love! Sweet and tangy without being over powering! Easy to make. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F13872.jpg,8,421.8,140,4.4,44.7,0.8,41.3,24.4,10.8,0.055299999999999995,0.0011,0.0238,0.4792,1.1697,"6 tablespoons butter #2 large onions, sliced #1 cup packed brown sugar #½ (28 ounce) bottle ketchup #3 tablespoons cider vinegar #1 ½ teaspoons spicy brown mustard #1 tablespoon Worcestershire sauce #2 teaspoons hot pepper sauce #1 pound kielbasa sausage, cut into 1 inch pieces ",0.060399999999999995
65,Mom's Baked Beans II,24765,"I'm not sure how it started but we have to have this dish at EVERY holiday meal, or there's mutiny! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F98278.jpg,9,318.7,71,4.7,55.6,7.6,30.3,8.2,2.5,0.092,0.0028,0.0707,0.5988,0.932,"4 slices bacon #1 onion, diced #2 (28 ounce) cans baked beans #3 tablespoons molasses #2 tablespoons prepared mustard #¼ teaspoon salt #½ cup diced tomatoes #¾ cup brown sugar #1 tablespoon dry mustard #½ cup chopped cooked ham ",0.0127
66,Yam Casserole,24766,"My entire family has always hated yams until I made this dish 15 years ago. Now everyone looks forward to this dish during the holidays. However, I do make it at home during the year, not just during the holidays. I have given this recipe to several people that have requested it, now I'll give it to you. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2877102.jpg,8,383.1,71,4.7,49.9,3.2,40.8,19.0,9.0,0.0835,0.0015,0.032,0.3053,0.19419999999999998,"1 (29 ounce) can yams, drained and mashed #¼ cup melted butter #½ cup white sugar #½ cup evaporated milk #2 eggs, beaten #½ teaspoon nutmeg #½ teaspoon ground cinnamon #1 teaspoon vanilla extract #¼ cup butter, softened #½ cup brown sugar #½ cup chopped walnuts #1 cup sugar frosted corn flake cereal ",0.08159999999999999
67,Twice Baked Sweet Potatoes,24767,"This creamy sweet potato recipe is a huge hit with everyone. A friend served a version of these at a luncheon, and I absolutely loved it. I found some sweet potatoes in my fridge that I hadn't used and decided to try it. Everyone at work flipped over them! They're great with pork chops or steak, too! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F879631.jpg,12,199.9,184,4.5,18.6,2.4,8.4,12.8,5.0,0.0475,0.0008,0.0247,0.3547,0.246,"6 sweet potatoes #2 tablespoons salad oil #1 (8 ounce) package cream cheese, softened #⅓ cup brown sugar #2 tablespoons margarine #1 tablespoon vanilla extract #¾ teaspoon salt #½ teaspoon pepper #⅓ cup chopped walnuts ",0.0205
68,Honey Butter,24768,"I was desperate to find this, and couldn't find anything on it, so I started playing. This is what I came up with, and the family absolutely loves it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1598889.jpg,8,184.8,272,4.8,8.7,0.0,8.7,17.3,10.9,0.0057,0.0,0.0006,0.0106,0.123,"¾ cup butter, room temperature #¼ cup honey ",0.0458
69,Stacey's Fabulous Broccoli Fritters,24769,"These marvelous vegetarian fritters are fresh and almost sweet -- and oh, so fun to make! Serve them hot with salt, plum sauce, or honey. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6235289.jpg,30,88.7,10,3.4,8.5,0.7,0.7,4.8,1.0,0.030699999999999998,0.0007,0.0078,0.0698,0.0458,"1 head broccoli, diced #2 cloves garlic, minced #1 onion, diced #6 extra large eggs, beaten #½ cup grated Parmesan cheese #2 cups cornmeal # ground black pepper to taste # oil for frying ",0.0446
70,Lemon Butter Seasoned Vegetables,24770,These are great with any kind of beef. My kids love them too! They always fight over the carrots! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8026081.jpg,6,286.9,19,4.2,43.1,5.3,3.7,11.8,7.4,0.0385,0.0013,0.0492,0.8458,0.9589,"6 potatoes, unpeeled and chopped #½ pound baby carrots #6 tablespoons butter, melted #¼ cup lemon juice #1 teaspoon salt #½ teaspoon pepper #1 tablespoon Italian seasoning ",0.0305
71,Basic Mashed Potatoes,24771,"If you love good, old fashioned mashed potatoes this is the perfect recipe. Simple and delicious. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fb8a2573e16438e573a4e74bc2c713f08%2F1643493938AAA6684D-7971-4CE7-BAEF-71DB8D3F0D5C.jpeg,4,257.1,367,4.4,43.7,3.7,4.6,7.2,4.5,0.08940000000000001,0.0007,0.047700000000000006,0.7631,0.0761,"2 pounds baking potatoes, peeled and quartered #2 tablespoons butter #1 cup milk # salt and pepper to taste ",0.0201
72,Lemon Horseradish New Potatoes,24772,"These are new potatoes served with a zesty sauce. This has been a longstanding favorite at our house. If you are in a hurry, just boil the potatoes and serve with the sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F384466.jpg,4,240.7,325,4.5,32.4,3.4,2.1,11.7,7.3,0.0165,0.0006,0.0367,0.6127999999999999,0.7633,"¼ cup butter #½ teaspoon salt #¼ teaspoon pepper #2 tablespoons prepared horseradish #2 tablespoons fresh lemon juice #1 ½ pounds small new potatoes, unpeeled ",0.0305
73,Orange Glazed Carrots,24773,A wonderfully easy glazed carrot recipe that the whole family will enjoy. Great for special occasions or an every day meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F274555.jpg,4,135.8,370,4.5,20.8,3.3,16.5,5.9,3.7,0.047700000000000006,0.0011,0.014,0.3117,0.1313,1 pound baby carrots #¼ cup orange juice #3 tablespoons brown sugar #2 tablespoons butter #1 pinch salt ,0.015300000000000001
74,Confetti Scalloped Potatoes,24774,"Hash brown potatoes are baked with green onion, mushroom soup, milk, Cheddar cheese and green bell pepper. Scrumptious! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F356837.jpg,7,350.2,31,4.4,24.0,1.5,3.4,28.6,15.4,0.2066,0.0018,0.0182,0.4613,0.6177999999999999,"½ cup butter #½ cup chopped green onion #1 (16 ounce) package frozen hash brown potatoes, thawed #1 (10.75 ounce) can condensed cream of mushroom soup #1 ⅓ cups milk #1 cup shredded Cheddar cheese #1 small green bell pepper, cut into thin strips #1 dash pepper #1 cup crushed cheese flavored crackers, divided ",0.0569
75,Roasted Garlic Mashed Potatoes,24775,"Russet potatoes are blended with roasted garlic, butter and milk. This recipe is a standard. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9322594.jpg,8,171.7,296,4.7,23.5,2.2,1.7,7.9,4.1,0.0404,0.0005,0.024,0.3876,0.2945,"1 medium head garlic #1 tablespoon olive oil #2 pounds russet potatoes, peeled and quartered #4 tablespoons butter, softened #½ cup milk # salt and pepper to taste ",0.0165
76,Super Easy Slow Cooker Chicken,24776,This is super easy and very tasty. You can make more or less; I usually feed my family of 4. My husband who doesn't like chicken says he would eat this every night without complaint. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1113379.jpg,4,234.1,127,4.0,8.2,2.1,1.8,5.7,1.6,0.0211,0.0013,0.033,0.2701,0.6845,"1 (10.75 ounce) can condensed low fat cream of chicken and herbs soup #1 (4 ounce) can mushroom pieces, drained #½ red onion, chopped #1 ½ pounds skinless, boneless chicken breast halves - cut into strips #1 dash Marsala wine ",0.09079999999999999
77,Hearts and Gizzards (Giblets),24777,"This is a pressure cooker recipe; chicken hearts and gizzards are lightly tossed in seasoned flour, then sauteed with onion and cooked to a tender completion. Serve with tossed green salad and mashed potatoes with sour cream, butter, a little milk, salt and pepper. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1985879.jpg,4,232,21,4.0,26.9,1.2,1.4,3.8,1.0,0.0197,0.006,0.0188,0.2221,0.0442,"1 pound chicken giblets (hearts and gizzards) #½ teaspoon olive oil #1 cup all-purpose flour # salt and pepper to taste #1 onion, chopped #½ cup water ",0.2822
78,Better Than Best Fried Chicken,24778,"Simply delicious fried chicken using, of all things, cream of chicken soup! The other key ingredient is cornstarch. The end result will surprise you. It will be perfect--crispy on the outside, juicy on the inside, and loaded with mouthwatering flavor. This chicken will definitely be requested on a regular basis by family and friends! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7251397.jpg,4,530.6,494,4.3,32.5,0.7,0.7,29.3,4.8,0.0337,0.0028,0.0422,0.3827,0.5956,"4 skinless, boneless chicken breast halves #1 (10.75 ounce) can condensed cream of chicken soup #1 egg # seasoning salt to taste #½ cup all-purpose flour #½ cup cornstarch #½ teaspoon garlic powder #½ teaspoon paprika # salt and pepper to taste # oil for frying ",0.121
79,Almond Chicken Casserole II,24779,"Mayonnaise and soup stirred into cooked chicken breast and rice with a little onion/celery saute, then topped with slivered almonds and cereal crumbs. Fantastic casserole. This recipe was catered in for my sister's wedding. Everyone wanted the recipe, it is sooo good! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2183.jpg,12,413.2,126,4.0,37.1,1.2,1.6,22.2,4.7,0.0385,0.0040999999999999995,0.038299999999999994,0.2169,0.3857,"2 cups uncooked long-grain rice #½ tablespoon butter #4 tablespoons chopped onion #2 cups diced celery #3 cups cooked, chopped chicken breast meat #1 cup mayonnaise #1 (10.75 ounce) can condensed cream of chicken soup #½ cup blanched slivered almonds #1 cup crushed cornflake crumbs #2 tablespoons butter ",0.0451
80,Unbelievably Yummy Chicken Casserole,24780,"My mom and I invented this recipe with EASE in mind, it's a one dish complete meal. Best of all, even my veggie hating children LOVE it! It can be made with sweet peas, or with spinach.... both are delish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6327100.jpg,8,342.6,31,4.0,27.8,2.3,4.2,15.0,8.2,0.2077,0.0024,0.0464,0.2765,0.7503,"1 (8 ounce) package egg noodles #3 skinless, boneless chicken breast halves - cut into strips #1 (10 ounce) package frozen green peas, thawed #1 (10.75 ounce) can condensed cream of mushroom soup #1 cup frozen whipped topping, thawed #1 ½ cups cubed processed American cheese #¼ cup milk #1 teaspoon dried parsley # salt and pepper to taste #¼ cup grated Parmesan cheese ",0.0736
81,Olive and Chicken Curry Crepes,24781,This is in my top five favorite meals of all time. This is the meal I would serve if a French chef was coming to dinner. A very flavorful main dish that your taste buds will be amazed at! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F775356.jpg,7,429.9,27,4.2,32.0,2.1,7.6,21.2,9.0,0.22519999999999998,0.003,0.0435,0.4691,1.1850999999999998,"1 ½ cups all-purpose flour #2 ½ cups milk #3 eggs, beaten #2 tablespoons vegetable oil #½ teaspoon salt #¼ cup butter #1 ¼ cups diced celery #1 cup diced onion #2 tablespoons all-purpose flour #1 teaspoon salt #¾ teaspoon curry powder #1 cup milk #2 cubes chicken bouillon #½ cup warm water #¾ cup sliced black olives #2 ½ cups cooked, diced chicken breast meat #¼ cup freshly grated Parmesan cheese ",0.1545
82,Makhani Chicken (Indian Butter Chicken),24782,"This fragrant, spicy Indian butter chicken recipe is from the owner of the India Cuisine restaurant in Seattle, Washington. Serve with hot Indian bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9126242.jpg,6,492.3,145,4.4,19.0,3.7,10.4,28.4,14.5,0.15880000000000002,0.0034,0.0795,0.9502,0.6664,"1 ¾ pounds skinless, boneless chicken breast halves - cubed #1 tablespoon lemon juice #1 tablespoon chili powder # salt to taste #1 cup yogurt # salt to taste #2 tablespoons garlic paste #½ tablespoon garam masala #2 tablespoons melted butter #1 tablespoon chili powder #2 tablespoons ginger paste #2 tablespoons lemon juice #2 tablespoons olive oil #1 tablespoon butter #1 tablespoon garam masala #1 tablespoon ginger paste #1 tablespoon chopped garlic #1 tablespoon chopped green chile pepper #2 cups tomato puree #1 tablespoon chili powder # salt to taste #1 cup water #1 tablespoon honey #½ teaspoon dried fenugreek leaves #1 cup heavy cream ",0.1489
83,Garlic Creamed Chicken,24783,"Chicken breasts baked with a sour cream, garlic, creamy soup and cream cheese mixture. Easy chicken dish that tastes like you worked for hours!! I threw this together when we were having friends over and there was nothing left. Serve over rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1051563.jpg,9,239,139,4.1,3.9,0.0,0.6,12.9,6.9,0.056,0.0013,0.0334,0.3328,0.3347,"2 pounds skinless, boneless chicken breast halves - cut into strips #1 (10.75 ounce) can condensed cream of mushroom soup #1 cup sour cream #½ (8 ounce) package cream cheese, softened #2 cloves garlic, minced ",0.0835
84,Quick Chicken with Asparagus and Provolone,24784,"Breaded chicken, browned, and cooked in chicken broth. Covered with Provolone cheese and canned asparagus. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2467964.jpg,4,562.6,190,4.5,24.3,2.5,2.1,32.5,9.4,0.31039999999999995,0.0037,0.0585,0.537,1.1657,"4 skinless, boneless chicken breast halves #5 tablespoons olive oil #2 eggs, beaten #1 cup Italian-style dry bread crumbs #1 (14.5 ounce) can chicken broth #1 (10 ounce) can asparagus, drained #4 slices provolone cheese ",0.18480000000000002
85,Pita Parcels,24785,"Chicken nuggets wrapped in pita pockets with lettuce, mayonnaise and corn relish - then delivered to hungry mouths! This recipe is a great idea if you've got people coming over for dinner and you haven't prepared anything; you can whip this up in no time. Chicken nuggets with relish and seasonings wrapped in pocket breads! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1265920.jpg,2,537.1,4,3.7,51.1,2.1,3.1,27.6,6.7,0.0715,0.0029,0.0376,0.3432,0.8886000000000001,"2 oval pita breads #2 tablespoons mayonnaise #2 tablespoons corn relish #3 leaves lettuce, chopped #10 frozen chicken nuggets, thawed ",0.06
86,Slow Cooker Chicken Parisienne,24786,"Chicken breasts slow cooked with a creamy white wine and mushroom mixture. This quick and easy recipe calls for just five main ingredients, yet is tasty enough to serve for company! My husband normally doesn't like chicken, yet asks for seconds whenever I prepare this. I spoon the sauce over the chicken and serve with rice or noodles. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F476727.jpg,6,296.3,258,4.1,10.6,0.6,1.4,12.6,6.1,0.0685,0.0019,0.045700000000000005,0.43510000000000004,0.5153,"6 skinless, boneless chicken breast halves # salt and pepper to taste # paprika to taste #½ cup dry white wine #1 (10.75 ounce) can condensed cream of mushroom soup #1 (4.5 ounce) can sliced mushrooms, drained #1 cup sour cream #¼ cup all-purpose flour ",0.0853
